id,label,attribute,attributeNum
25,建议大家放低预期去看，好，但并没有吹的那么开天辟地的好。特效确实没话说，开头十几分钟快节奏剪辑交代设定背景，加上我们熟悉的北京，上海，杭州等大城市被冰雪覆盖的荒凉震撼场面确实让人忍不住想打5星，可惜后半段越来越主旋律和刻意的煽情，使每一个阅片量多一点的观众几乎都能猜到最后的结局，这让一切开始变得冗长和乏味，影片观影完毕后，留给观众哲思和探讨的余味很少，影片应该更深挖人工智能的背叛，人类对宇宙未知探索那种恐惧和好奇心并存的心里，而不是把全部精力都用在众志成城拯救地球这条单一的政治正确主线上。,comment,1
26,剧情梗概： 太阳：滚！地球：好的  木星：滚！地球：好的,comment,1
27,这片要是美国拍的可以给80分，中国拍的我给200分！你能想象在波士顿的IMAX电影院里坐满人，看完集体鼓掌的画面吗？燃，巨燃，全程无尿点，特效满分，剧情瑕不掩瑜。。豆瓣为什么不能打6星？⭐⭐⭐⭐⭐⭐,comment,1
28,到五棵松耀莱影城的杜比厅大银幕上看了这部开创中国硬科幻电影元年的娱乐佳作，不错！几年前就看过刘慈欣的大作《三体》，深知把他的科幻世界搬上银幕的巨大难度，年轻的导演郭帆和王红卫剧本策划带领的编剧团队干得漂亮，值得观众用40亿以上的票房来支持它，鼓励它！好的文化艺术片不容易拍，好的通俗娱乐电影同样需要不凡的艺术才华、技巧和能力，加上巨额的资金投入、高科技视听制作，难度更大。春节假期中，在柏林电影节上斩获奖项和好评的《地久天长》、《恐龙蛋》、《一秒钟》等文艺片和在国内市场上获得票房冠亚军的本片及《疯狂的外星人》等娱乐类型片的主创，许多都是电影学院的各专业毕业生，祝贺他们的成功，母校因他们而骄傲！以前给《战狼2》我打过五颗星，这次也一样。,comment,1
29,剧本的节奏处理的极其工整，灵魂黑夜到第三幕的高潮迭起层层堆叠。特效部分也很扎实，美术在好莱坞科幻美学上有很多本土的尝试。最后的太空战狼时刻也并不违和，春节元素也比红海更扣档期主题。希望中国科幻电影好起来。,comment,1
34,2019.01.20，No.9，CBD万达，刘慈欣亲友场超前观影会。需要平复一下激动的心情，整理好想说的话，因为想说的太多太多，迟一些吧。简而言之就是，我要吹爆《流浪地球》！我不是科幻粉，甚至也不是大刘粉，但是看《流浪地球》的时候一直在想，卧槽我特么终于可以拍着胸脯摸着良心让亲朋好友们去看，因为这部电影真的太特么牛逼了！特别特别稳，重新定义中国大片，重新定义中国电影工业水准，中国科幻电影第一炮绝对可以打响了！郭帆导演成了！向参与过《流浪地球》创作过程的全体人员致敬，所有人都在经历中国科幻和中国电影的里程碑！,comment,1
36,很复杂的观感，即便能说出这个片子的一百个不足，比如本土化的台词过于刻意、比如有点想当然的剧情、比如一根筋式的人物塑造、比如结尾处站在宇宙中心用爱发电的廉价煽情等等，但是情感上还是有被打动到。看的过程中一度想到人类的伟大与渺小，也穿越到Interstellar结尾安妮一个人孤寂的神情，甚至还想起了奇葩说里大美玲说的那个“有后东”和“无后米”的故事。其实本质上还是在用硬科幻的外壳包裹人类共通的情感联系，“选择回家”or“选择远方”这样的议题放在影片的语境中显得更具现实意义，也显得更加在地；而宿命的荒凉感和对希望的执着企盼，在顶级工业水准的加持下也散发着动人的色彩。这颗在黑暗宇宙中摸索前行的小小星球，承载着人类多少厚重的能量，一想到就觉得震颤不已。中国科幻电影第一步，走得确实不容易，三星半鼓励。,comment,1
37,看预告片以为是个高概念低成本作品，想不到超出预期。情节热血，想象奇伟，画面瑰丽，是个完成度很高的硬核科幻电影。这大概是中国人第一次在银幕上领导全人类拯救世界，让我一句话概括剧情的话就是“烟花爆竹救地球”。关于他者的刻板印象不少，是以后需要多借鉴人类学的地方。让我最感兴趣的是我们终于可以自己拍灾难末日场面了，这本身就打开了设想另一种社会秩序的大门。缺点主要是设定未臻圆满，叙事轻重偏颇，但毕竟这是中国科幻片的一个新起点，值得高兴！,comment,1
39,7。想象力和视觉构建上有很多了不起的地方，可惜剧作上的急促让人物严重扁平化了,comment,1
40,《流浪地球》已经解决的问题：1.解决了国产商业科幻电影的自信心问题，由此国产科幻通往投资和市场的大门敞开。2.铲除了刘慈欣这个宝库通往顶级商业运营的障碍。3.减轻了以往类似文本的民族性与国际性非此即彼的尴尬，提供了一种大部分国人能理性接受的解决方案，国际上能不能接受目前还不重要。4.培养了一支能继续做下去的技术团队。基于以上四点，《流浪地球》足以留史，功德无量。《流浪地球》还没解决的问题：1.特效与视听语言的结合问题。特效会做了，也形成了自己的办法和思路。接下来要探索怎么引导观众去看画面，怎么在视听上做好情绪的收与放。2.宇宙题材不可避免要学会怎么更真实地展现空间与时间。近与远的对比，大与小的对比。宇宙有多可怕，人与天斗的精神才有多可贵。这两个没解决的问题，好莱坞也没多少人能解决。哈哈。,comment,1
54,看《流浪地球》的过程中，眼前依次浮现出《后天》《2012》《星际穿越》，出乎意料地，完全不输好莱坞的后期特效。作为2000年就开始在《科幻世界》的银河奖征文里追随大刘的读者，这部电影可以说是比较让人自豪了。《红海行动》在2018年票房有多好，《流浪地球》就有可能卖多少。,comment,1
55,整体观感远高于预期。影片尽管不可避免地还存在各种问题，比如人物单薄（这几乎是所有科幻片的通病），叙事有些平、节奏有点赶，导致很多燃点没炸响，高潮不够给力震撼……，但作为首部国产科幻大片，《流浪地球》不仅完成度很高，其背景设定、风格基调及场面的大气恢弘，及美工、视效的用心考究，一下把国产科幻片的门槛拉的非常高，而口碑和票房的双丰收也为国产科幻开了一个近乎完美的好头。有感于此，特打5星予以支持。,comment,1
58,类似中国版的好莱坞科幻大片，双线并进的叙事、最后一分钟营救、孤胆少年丧失“导师/父亲”后的成长与力挽狂澜、凭借爱的力量超越纯理性计算来拯救世界等均是世俗神话标配。尽管剧作&amp;台词（各类尬点常突然浇灭酝酿好的情绪，妹妹角色几近多余）、剪辑（电梯戏最为混乱潦草）、配乐和表演都有许多问题，但按我在电影院的观感，本片仍然属于值得一看的。在套路和尴尬煽情之外，有几处情绪仍旧踩到了正确的点，荒凉与绝望的氛围甚而胜过了最终大团圆的喜感。视觉特效尤其出彩，各种科幻电影的影子都汇聚一堂，比如《2001太空漫游》的Hal，《银翼杀手》似的颓废地下城，以及《后天》式的冰封世界等等。或许，我们的国产科幻片仍有长长的一段路要走，但这片的确带来了些许希望与曙光。（8.0/10）,comment,1
60,拍一部国产硬科幻很不容易，既要在视觉效果上过硬，营造俯瞰式、浸入式的宇宙奇观，饕餮早已被好莱坞喂饱了的影迷，又要在世界观、宇宙观上符合国情，为中国人找到一席之位，《流浪地球》显然是过硬的，两方面都达标了，特效营造的末日奇观令人叹服，中国式的“拯救”观念，有四海之内皆兄弟的大局观，又兼顾了小家庭的温暖幸福。希望这是一个良好的开端，会激发国产科幻片的创作热情，带出更多优质佳作。,comment,1
61,除了小女孩广播那里无败笔。广播那个部分台词写的一般，小演员的功底也很成问题。,comment,1
63,为中国现实折射场景中的黑色幽默打五颗星。前面硬刚的地方够坚挺，最后讲人物情感和煽情的部分还是泄气了。,comment,1
65,"去看流浪地球吧。
一定要去。
如果可以打两百分的话，我打五百分。这不是什么“中国科幻片能拍成这样不错了”，这是有机会竞争影史前十科幻电影的片子。
真正的大刘原创级别剧情，真正充满中国内核却又可以连接世界普世价值的电影。

最后二十分钟我是哭着看完的，为了剧情，也为了中国科幻总算他妈的混出头了。
为人类，致敬。",comment,1
67,牛逼！太牛逼了！原著的恢宏气势基本保留下来了，剧情真的不输那些好莱坞软科幻大片，比《降临》《湮灭》这样的硬科幻改编也有过之无不及。吴京戏份其实不少，出钱又出力，对国产电影真是大功一件了。要说唯一的瑕疵就是那个韩朵朵，演技和台词有点尬。,comment,1
70,还是不错的。设定、特效、画面。其实所有的类型故事都缺中国背景，所以能在灾难片里看到东方明珠和大裤衩是很开心的。试问谁不想看自己熟悉的东西出现末日景象？倒塌的纽约和旧金山多羡慕人啊～光这个就值了。另外也希望票房大卖。这部能赚钱的话，就能看到更多的中国科幻电影了吧！,comment,1
72,竟然真的还不错。气势恢宏，庄严肃穆，至少构建了一个实打实可信的科幻世界。在浩大宇宙面前人类的渺小和无知，在世界末日面前人类的团结和合作，在无限未知面前人类的真挚感情，都展现得不错，甚至可以说令人动容。。问题也不是没有，特效质感差，台词念白生硬，人物也不够饱满，演技还是有点尬。。不过终究还是当得起中国第一部硬科幻，至于能不能开启中国科幻元年就看后来者了。至少开了个好头。,comment,1
77,我儿子说：必须五星！但是我觉得客观来说也就是三星半吧。人物塑造实在太尬了。至于说中国人也能拍硬科幻啥的，是挺不容易的，但那跟电影本身也没啥关系吧。,comment,1
83,三星半吧，基本在预期之内，国产科幻片交出这样的作品已属惊喜。实际上这片子所有的优点都是对原著精华的继承，片子成功，大刘功不可没。有原著打底，剧情没有太差，特效也还不错，但缺点仍然十分明显。首先人物的情感纽带太薄弱了，父子亲情基本靠道具（如照片）和闪回渲染，毫无张力；其次，人物塑造得太差，演员没有一个演技到位的，小姑娘做作，小男孩过火，吴京好像随时要给你上一节思想教育课；第三，不是不可以煽情，但煽情也需要水平，最后点燃木星的段落因为过于频繁的煽情，变得拖沓而矫情。,comment,1
85,想多给一星，虽然挺多地方是套的公式化模板，但还是希望中国的科幻电影起码这一次可以活下来，不说什么走向国际，也不说潮流、旋律这些东西，至少在这部电影里所有人都是在认真演、认真导、认真拍摄、认真准备道具、认真制作特效，这种态度上的端正是可以看见的，请务必坚持下去…,comment,1
86,国内拍绝对要毁，不是说国内没有好导演，好编剧，好演员，而是国内缺少踏踏实实做电影的电影人。国内特效，资金，电影工业懂的人都知道不比好莱坞差的。我收回这句话，流浪星球刷爆！中国科幻万岁！  然后我把话筒交给“京学家”你们黑前能看完再黑吗？,comment,1
99,很多镜头一出来就战栗了，科幻之魂持续燃烧。郭帆导演团队太专业了，为中国科幻影视工业树起一根很高的标杆。其他不说，只说一点，这部片里国际化程度和本土融合度处理得刚刚好。郭导说的“拍本土科幻片最难的是信任问题”，现在所有人都终于相信中国人是可以做好我们自己的科幻大片的！,comment,1
101,优点和缺点都很好莱坞，为什么至今没看到“魔改”这个词？好莱坞大片已经四平八稳到，所有反派都是虚构人物，且都是个人品质恶劣。本片的坏人竟然是木星！没有一个人类反派，这是求生欲多强啊？,comment,1
103,自从在科幻世界上看到流浪地球原作以来已经过了快二十年，我从未想过有一天它真的能够成功影像化。这部片子筹划和制作的每一个阶段我都满心怀疑，一直以为要看笑话。事实上它确实踩中了我的许多雷点：生硬的旁白和回闪，吴京的演技，对“回家“和亲情的过分强调，辅助性的女性角色，偶尔的爱国主义（但确实令人惊讶地不算过分）……然而它的科幻部分太对太对了，每一次镜头拉到太空尺度我都忍不住泪流满面。我没有因为它是中国科幻电影而拉低标准，以任何标准它都完全不输好莱坞科幻片。,comment,1
104,加成至五星。的确，瑕疵是有，但大多数时候还是能够被更多的优点所掩盖和弥补。不止是艺指和特效超乎预期，终于有一部中国科幻电影能够提交出一份撑得起这个类型和制作规模的剧本。,comment,1
106,视效如此完整的科幻片就值五颗星了，有些煽情太多太狗血，还有小演员的表演有点hold不住。,comment,1
108,"1.关于剧本改编：可以当成是在太阳氦闪背景下的原著姐妹篇，剧情和原著大不一样。
吐槽说感情戏不科幻的盆友，我求求你们可别装科幻迷了，刘慈欣、王晋康乃至国外近代科幻小说家，再硬的科幻小说，没有人文关怀有个屁的意义。
虽然改了原著，但是这是大刘自己参与的，因为原著确实不适合拍成电影，emmm我觉得跟风说改编太多的人到底看过几遍原著，或者有没有看过？
2.说政治正确的（一波是个人英雄主义、一波说人类命运共同体，我觉得他们可以自己撕一撕）。这四部变形金刚原作里根本没有美国政府啥事，银河漫游吗、星际穿越不也要一个主角？电影嘛，不这么拍你当日日剧呢？
3.说不够硬的。我只想说，你给我世界上找任何一部科幻电影，我都能给你指出他至少五个不符合科学的地方。科幻不是科学，OK？
吔屎啦雷",comment,1
109,"流浪地球，看之前：國內要拍科幻，別毀啊？有吳京，太空戰狼？
看之後：真香⋯一細想台詞情節剪輯人物煽情都有硬傷，但還是覺得挺好看，真香",comment,1
113,补了，优缺点都相当显著啊！大刘的宇宙观和社会主义特色的牺牲精神确实都成功表现出来了，主线人物关系清楚，矛盾进展得当，场景特色鲜明，未来感和地域感结合幽默得当。可副线角色糟透了，多余无用，莫名悲壮。尤其上海到杭州那段，是拍够了又剪废了吗？硬塞一堆新角色加乱七八糟的灾难，就为衬托姥爷的牺牲。结尾《世界末日》般的大高潮已经足够，非得续雕上无反转的狗尾。另外，除尾曲外，配乐也够烂。本该三星，但为肯定国人科幻电影的巨大突破，加一星。,comment,1
115,"首先要感谢所谓&#34;小破球&#34;台前幕后七千名工作人员让&#34;中国科幻&#34;成为可能。拍摄时遇到那么大困难，没放弃，呈现了一部至少合格的作品，难道不值得表扬吗？

特效没话说，细节很精致，技术层面没毛病，节奏也挺成熟的。主要问题集中在剧本上，一是人物形象过于单薄，二是真弄不明白为啥如此执迷于&#34;点题式&#34;台词，生怕观众看不明白双关语。最动人的感情从来不必说出口。人体撞针这种情节相当中国。

不管你喜不喜欢，《流浪地球》已经被记入中国电影的历史。打破现有市场格局，改良市场环境，这件事的意义超越了作品本身。",comment,1
116,"好莱坞式主线剧情之下是大刘原著赋予的浓黑的绝望，生命的温度在茫茫宇宙面前从来就没有过姓名。尽管起步晚，但《流浪地球》一出，中国科幻电影的起点也算不低了。（春节元素不多不少，太空大炮仗是对贺岁档最深沉的爱。）
",comment,1
122,还是过于煽情了，有诚意无惊喜，评分有虚高嫌疑，口碑两极也暴露了观众的巨大期待与中国科幻尴尬处境的矛盾。其实大刘的科幻原著设定已经很厉害了，太阳衰变，地球末日，借木星来让地球逃离太阳系。。。都是不让西方科幻的脑洞大开。然而影视化效果差强人意，主创的才华没能撑起庞大的野心，叙事凌乱不分主次，一个场面赶一个场面，给人感觉很粗糙，都没时间思考，结果很可惜地落入俗套（多处模仿好莱坞）。接二连三有人出场却少有亮点，宇宙英雄青一色的京片子，无限膨胀的直男癌式英雄主义，笑梗一点也不好笑，泪点也感动不起来，最后竟然沦为春节拜年致辞（为了讨好春节档观众？），拯救世界=回家过年？父子情兄妹情也并没有多动人，最大的亮点就是堪比好莱坞的特效。还得努力呀，然而对于后来者却有相当的借鉴意义，愿我们的科幻片能真的飞向太空！,comment,1
124,【加了一星】作为爆米花片算好看，归功于导演和特效。原著没看不评价。科学问题不谈。价值观嘛纯从后果主义的角度看问题也过得去。煽情虽浓，也算合乎情理。吴京演技撑不起来是硬伤。台词算努力了，但是说服当局谈“作为父亲”、在大喇叭里“我是初中生”，实在尴尬。致敬《2001太空漫游》那段不如不要，库布里克讨论了工具理性和价值的冲突，到这儿变成老子就不理智你能咋地。创造奇迹靠的是横竖一死不如赌了+舍身炸碉堡，这本身都没毛病但是说好的hardcore科幻呢。UEG早知道算出来的结果是凉凉，先忽悠所有人做无用功，到点儿哄大家安乐死，最后干脆甩手都看你的了，建议通通弹劾。不过总体来说，值票钱。,comment,1
127,【B+】我个人认为，这部《流浪地球》很有可能就是2019年最佳商业大片了。在国内电影环境有限的条件下，郭帆和他的团队做到了最好。无论是特效场面、道具细节，还是素材的搭配度，电影配乐和情绪把握都在中国工业电影环境下达到了一个极高的水准。但仍然具有许多国产电影所有的通病：故事节奏把控不佳（一到多线救援，剪辑就变得细碎），人物表演欠缺火候（削弱了很多煽情点的力量），以及煽情过度的毛病（这个还是看个人口味）。但仍然胜过同类型国产电影好几条街。这么说吧，这部电影绝对是建国以来第一部大制作、高水准，且具备较为完整的世界观架构的科幻大片。而且本片对于国产电影未来的启示与发展的意义更是远胜于它的市场意义。冲着这一点，我可以给《流浪地球》和不断前进的中国电影人打出饱含敬意的一个五星评价，祝中国科幻好运！,comment,1
133,特效和美术满分，国片能做到这样骄傲自豪振奋！问题出在一些场面戏的场景连接和镜头有点跳，虽然观众会脑补，但是也需要反应一下才知道发生了什么。更关键的是对于人物情感的处理，原著中的一个亮点是在流浪地球社会人类的情感因为这种共同面对全球危机的格局发生了改变，而此片中人物的情感还是基于和平的现实世界建构的，如果在这个层面做得更高级就更棒了。,comment,1
135,这部电影最厉害的地方就是，最后拯救地球的戏份太过热血、京京的亲情戏码太过感人，所以我完全忘记了中间的徒劳的火石转移剧情有多么多么屎，最后还是给它打了7.5分。可见，只要开头开好了，结尾收好了，中间瞎几把演的都会被人忘记的。,comment,1
139,第一让吴京上感情戏确实太勉强。。。。然而你说集体主义情怀毒奶可以，说家庭纠纷格局狭隘可以，说伪硬科剧情走向忽软忽硬也可以，说演技掉线煽情尴尬也成，但这玩意你叫太空战狼？？？太空戏一共不到30分钟就太空战狼了你们看电影了吗？？？讲个笑话，同样把原著改的面目全非火星救援能8·4这片子却8·1，还好意思说不能因为国产就放低标准？？？双标党歧视中国电影的嘴脸还能再道貌岸然点不？？？？,comment,1
140,迈出了第一步，才知道“中国科幻电影”并不是什么不可攀登的高峰。虽然有些中二，人物平面化，特效充满浓浓的影棚绿幕抠图感，对简单的太阳系天体动力学没有作出应有的解释，但在宏大背景下，整个故事是完整圆满的！有没有硬核科幻大宇宙情结不重要，能把故事讲囫囵了，任何电影都可以成功。,comment,1
141,人物刻畫不好 情感也不入心 演技也沒有出眾的地方 但是中國科幻片視覺能到這水平我已經太意外了 成長需要代價和時間的 為每一個重大的進步歡呼 ,comment,1
143,刘慈欣同名小说改编。末世场景 很绝妙的想象力 地下都市有如阿西莫夫钢穴的实体化。剧情虽显一板一眼 包括在煽情与台词上处理的并不完美 选角可能也显得不够稳重 但整体上说白壁微暇 剧情还算有模有样 而在特效制作上 更是气势恢弘。行星发动机的故障 冰封都市行军的坎坷 太空空间站的异动 地球与木星的何去何从 也都牵动人心。终于等到当代中国电影届拿出一部好莱坞水准的科幻作品了 感怀不已。,comment,1
145,个人感觉是三星半到四星，优点和意义什么的就不说了，电影本身的缺点比较明显：前半段节奏很快，有点凌乱，救援队的一批人没有什么背景交代，就窜上来直接刚主线；地面上的远景镜头特效一般，特别是看到很多运输车跑的那些镜头有点假；太空站的桥段整体不错，但那个电脑的存在感有点尴尬；父子戏值得肯定，吴京这一边更好一些；地下城很一般，除了表现灾难，以及是个可以回去的家之外，对社会结构的变化可能性没任何触及；有些台词读出来，不像是电影里的话（不像是正常人说的话）。旁边陪女朋友看的大男孩哭了，加半星吧。悉尼乔治街的影院基本满座。,comment,1
146,一定要在电影院看的电影，看2D配上好音效非常燃；部分特效确实看得出瑕疵，但对于中国电影来说无疑是一大进步；希望导演的下一部戏不要这么多尴尬的煽情戏，尽量不要请吴京了，不是因为他又红又专，而是因为他真的没什么演技。,comment,1
154,觉得出乎意料的是音乐做的也还不错  有致敬经典的味道   是诚恳的   视觉效果整体质感很好  可惜我最讨厌声画不对位  差还是差在演技和喊口号吧,comment,1
155,"【B】
十二载的离家，放不下是儿子安康；
三十万吨燃料，连接起了地木桥梁。
死脑筋的人工智能，最终被烈酒焚烧；
有感情的大活人们，才能有岁岁朝朝。
零下八十的温度，冻不住大家挺身而出的相助；
两千五百年时间，淡不了我们对你深深的思念。
电影略显粗糙是因为我们在科幻领域初来乍到；
导演故意煽情也好过你们不包容打一星发神经。
若要细究科学原理，请先放下键盘多学学习；
如果实在觉得扯淡，有种漫威电影一部别看。
有些情节不连贯，部分口型对不上，只能怨广电为了春节档排片要求删减时长；
就算剧情有套路，哪怕旁白显弱智，只要肯努力就一定会变得比好莱坞还神奇。
大年初一，这部电影带给我们很多惊喜。
挺起胸膛，让中国硬科幻电影正式起航。",comment,1
164,"给星际穿越这种软科幻三星以上的人，不配给这部片三星以下；看之前比较了豆瓣评分和友邻评分，期待值理性定位在2012以上，明日边缘以下，如果有对我胃口的点可能比得上环太平洋的视效和星际迷航的冒险内核（没想到看完两个点都戳了）；前五分钟的格局和呈现方式完全满足了我对大刘科幻的期待，以至于担心后面会跟不上；整个看下来即使后面最套路的部分也至少维持了好莱坞顶级商业片的节奏和特效水平，只有新Hal, 广播和下坠三段有槽点；全片重金属车间审美加中国特色正中我下怀；完美呈现大刘无限接近现实世界的风格，加上隐含的英特纳雄耐尔一定要实现的中二，连明明一直是弱项的人物居然都完全不拖后腿；失重的眼泪戳中这辈子看电影第一次泪点；剧本包袱对仗工整，唯一的线头是那一站被扔下的宇航员；喜欢如懿的俩演员；祝福大刘从此被钱砸晕",comment,1
167,二刷IMAX。文盲没看过小说，就这部影片来说，主题真是太浪漫了！虽然俩主角小孩叽叽歪歪，但剥去俗套的家庭伦理这个催泪层，我觉得这是部浪漫的人类家庭伦理片。很多时候觉得人类no zuo no die丑陋不堪还是早点灭亡的好，但在共同体绝境下，能够表现出那么浪漫的集体主义精神还是相当感动的，尤其是那个加加林藏酒法的俄罗斯宇航员。所有的牺牲告别都挺干脆，但死得未免还是有些多，在群像刚刚建立起模糊的印象下，还不如索性舍弃一些人物塑造，对，我说的是主角俩。还很喜欢的一点是，影片中大家用自己国家的语言讲正事开玩笑沟通无碍，真的是太美好了！至于台词，非常工业、比较流利地完成了任务，包括最后的尬动员，也算符合中二小P孩的视界，美国大片很多笑点也都是掐着时间轴硬塞。OST污点：汉斯季默-星穿、黑暗骑士、盗梦，Hybrid-Be Here Now.,comment,1
168,抛开台词的话，作为灾难片大概能9分，科幻片大概就只能7分了，所以综合一下是8分，画面效果一流，设定宏大。台词实在非常尴尬，人物特别功能化，硬伤多，大部分灾难都是因为不够科学引起的……,comment,1
169,“家都没了的话，还过什么年”，很中国。先用硬科幻概念、顶级特效与适度煽情把热度带起来，这一步无可厚非；希望未来的中国电影将目光聚焦至科幻作品的暗面，比如地球上那一半无法进入地下城避难的人类的命运。,comment,1
173,说这片子不完美，有缺点，剧情上有bug，年轻演员表演上还很稚嫩我都认同，但是打一星的很明显已经不是因为这些原因了。如果你对于一部电影，在看之前就决定了去打一星，那么评分又有什么意义？,comment,1
179,"《流浪地球》在普世的家庭价值下，对即将到来的《三体》进行了一次全方位的“试水”，无论是技术，还是尺度，它巧妙地隐藏了许多细思极恐的细节，这些皆与《三体》中的社会达尔文主义无异，更可怕的是，通过国家—人类这一层概念的置换，反而它做到了一方面迎合某些机构的某些人，却又不让普通观众感到厌烦。
更多人关注影片的剧情或是特效，而私以为更有意思的隐喻在于吴孟达饰演的韩子昂，从影片的时间线推算，他属于我们这个时代，作为一种将当代消费符号崇高化的重组，并预示着新时代X Generation终将成为俄狄浦斯叙事中的象征律令，又终将在宏大叙事下消亡。",comment,1
181,这电影问题还是很多的，感觉精力都在打磨那个核心idea，而没没怎么打磨过台词、情节、人物。如果是美国电影，也就3星吧，但对中国而言，这电影可以算是里程碑作品了，需要鼓励一下。,comment,1
188,作为国产科幻片，特效啥的让人挺惊艳的，就是剧情有点崩，希望再接再厉吧,comment,1
189,我觉得和刘慈欣没啥关系了，他才不这么主旋律呢。但是还是挺好看了，宇宙部分特效挺好的，地面略网游动画风，可能太难做了。很多惊险场面依靠剪辑，没有把最紧张的部分拍好。但不容易了，鼓励一下。,comment,1
191,视听是毫无疑问地足以竖起标杆了，台词实在不好，年轻演员表演极单薄。故事以及推进方式也简陋，倒是忠实还原了刘慈欣对于备战备荒、战天斗地式集体主义宏伟景观的偏好，很中国的科幻叙事，甚至连那个HAL也不外如是。总之拍完这么一部电影确凿是一件不容易的事情，也的确是个好的开始。,comment,1
