id,label,attribute,attributeNum
87,还是那令人熟悉的无厘头，《美人鱼》中邓超的主演映画出的更是周星驰熟悉的背影，诚然这并非是一部有何般突破的周氏力作，但那无以复刻的喜剧风格，在爱情中呼之欲出对环境保护的命题渲染，使这个“霸道总裁爱人我”的老梗话，不禁然感动间犹如一场童话。,comment,1
90,挺好看的，邓超演喜剧真的很不错，挺好笑的。还有罗志祥的呵呵，笑死人了要,comment,1
91,挺搞笑的，立意和剧情也都很喜欢。超哥演得很好，罗志祥的八爪鱼很可爱，张雨绮的角色适合她，姗姗也蛮可爱的。但可能是因为大家对星爷的期待值很高吧，很多人觉得没有达到自己的期望也很正常。但是我观影过程还是蛮开心的。,comment,1
92,搞笑又有教育意义，邓超的演技还是一如既往的好，林允可能是第一次演电影，所以有点用力过度了。这部影片不愧是星爷导演的，看着星爷的电影长大的。,comment,1
93,很久没看星爷的电影了，这部电影把故事讲得蛮清楚的，很贴合目前环保的主题~特效看起来很不错~林允加油哦！,comment,1
96,刚开始认为这只是一部单纯的喜剧片是极具星爷风格的一部片 的确前半片很搞笑 越看到后面 耐人寻味 美人鱼的遭遇令人怜惜 刘轩的改过自新 认识到自己的做法伤害到了人鱼并且极力阻止同伴对她们的捕杀 以及人鱼与人的相爱 带着3D眼镜的我默默留下了眼泪感人的爱情故事 星爷的作品没让人失望,comment,1
98,星爷的牌子也难以挽救剧情的老套生硬,comment,1
100,多喜欢周星驰讲烂俗故事，如来神掌，少林功夫，这次是美人鱼，跟小时候我们所期望的朴素童话一模一样。罗志祥演得很好哎，张雨绮美得冒泡，邓超不过不失吧，连名字都没记得的小姑娘挺好看，演得……算了，周星驰女主不需要演技，清纯楚楚就天下无敌。而男主还是那样地起先不要脸，最后不要命。,comment,1
101,其实倒觉得《美人鱼》证明了周星驰那一套真正有效。用喜剧洗Bug，用正剧立态度。这么多老哏，这么简单的口号，这么儿戏的计划，这么简单的人物逆转，吃个鸡腿就完成。要再上纲上线一点还能扯一下张雨绮最后疯狂是污名化女性嫉妒心。但把戏放对了点，你就回看单纯的一刻，都能变成猛插旧伤口的淬蓝刀锋,comment,1
102,全中国也只有周星星想拍童话就拍童话还拍成周星星式五星童话。我就是喜欢他，在他的世界里他就是神。XBT说得对，如果主角是星星来演，一切就水到渠成了。邓超演技虽好，却不是星星那样的个人魅力。PS我喜欢八爪鱼！罗志祥越演越好了贱萌贱萌的真放得开！,comment,1
108,作为喜剧有笑点，3D效果做的也不错，通过一部喜剧宣传环保也很好！,comment,1
110,即便都看的出来糊弄事，周星驰的掺水行货放在华语电影里，还是能高出其他那些傻叉几层楼—总的来说，应该属于审美和导演技巧的胜利吧。,comment,1
116,一个乖戾而忧郁的喜剧演员，导了一出技术和故事全面落后的情怀剧。如今的电影市场，除了这个固执地活在上世纪的老顽童，恐怕再没人拍这种片子了吧。真善美在当下何其尴尬老套不合时宜，因此才格外动人得恍若隔世。河水会可怜莲花落，世上总有最终一只白马。,comment,1
119,三星水准，星爷加一星，题材立意不错，然而剧情内容和演员演技实在一般，星爷电影中少有的看了一遍便没有想再回味的一部电影，印象最深刻的反而是一句歌词：无敌是多么寂寞～,comment,1
122,继续星爷的无厘头喜剧风格，大格局是呼吁人类注重环保！第一次关注了邓超的表演，觉得罗志祥好搞笑！,comment,1
130,看之前担心怕自己会见证星爷的江郎才尽，事实果然是我多虑了。豆瓣这评分，呵呵。我估计如果九品芝麻官和大话西游是现在才上映的片，豆瓣分数都不会超过7.5，这部明明就是纯正的周式喜剧，感动和笑点都良心过国内95%的电影，反正不管你们觉得有多俗，我打满分，你们随意。,comment,1
132,如果这个世界没有干净的水，没有干净的空气，那你也离死不远了。典型的周氏风格，赤裸裸的环保说教，但是我喜欢！两个男主演技爆炸，两个女主纯欲分明，笑中带泪，感人至深。,comment,1
140,还是星爷那熟悉的味道，另外卢正雨是亮点（执行导演+编剧+演员）~,comment,1
141,特效真的比较弱，其他都还好啦。,comment,1
150,星爷依然是华语影坛最具想象力的导演，他来拍这个奇幻版“色戒”，当然好看。喜剧表演的节奏感，好；剧情演进的节奏感，棒；整体一个字，流畅。用天真除邪恶，讲童话唤真心，永恒的诉求，星爷即星爷。暴力血腥，我认为是故意为之，以生理不适感去强化呼声，观众难受正是因为人鱼即人。,comment,1
151,昨天去看了，其实剧情来说不算多么出彩，但是整体看下来就是觉得还挺不错，会让人有些感触，邓超真的是很有魅力，张雨绮会让女人都动心，林允还蛮清纯的，电影的主题就是呼吁注意生态环境，看过会有所反思,comment,1
152,在喜剧中加着对环保的深思，挺不错的。,comment,1
164,给个四星吧至少比期望的要好一点。周星驰做导演一直不太有趣，但好在风格鲜明。现在电影市场太火爆了。转行电影业吧。,comment,1
172,"桥不怕旧，戏院里大家都蛮欢乐，过年嘛，够了。最戳心场景：‘’所以从小我就立志....‘’,“瞧你满嘴都是油”。最操心结局：这两人以后怎么做！！！导演你说啊！！！",comment,1
178,是个童话故事，不是典型的喜剧，我能get到的笑点就是林允藏在桌子下面邓超跳舞那段，还有邓超报警警察狂笑那段，从围捕人鱼开始就很惨，林允好不容易逃出来被一网兜拍回去还有最后重伤在沙滩上真的特别惨，我后半程一直在哭，林允作为新人演的不错，邓超那个神经质霸道总裁好可爱，星爷非常棒,comment,1
179,"7分吧，春节档的电影基本都看了，美人鱼算是最好的，还是周星驰式的喜剧，情节有些老套，邓超演的角色总感觉是在重复星爷的角色，但是他不能演出周星驰的感觉。
不过这部片依然能够逗笑我，不出戏。
影片结尾我觉得过于仓促，总有一种故事没讲完的感觉。",comment,1
180,怀着忧桑的心情去看，开头有点尴尬，后来竟然乐的不行。硬伤很多，张雨绮的声音快到了无法忍受的地步，邓超这气质非常合适，罗志祥也很出彩，反而美人鱼表演和气质总无法融合到一起。但作为喜剧片，已经很不错了,comment,1
182,看周星驰电影，现在已经不是“你能不能回去原来的那个世界”的问题，也不是“你是不是还有童心（情怀）”这类无聊的问题，而是“你能不能接受他作为全世界独一无二的喜剧导演”的这样一个问题。接受得了就是接受得了，接受不了就是接受不了，就好像你接受得了费里尼，他接受不了小津一样。都不要勉强。,comment,1
185,2快上了，挺期待的，虽然不喜欢女主但是神话爱情类故事百看不厌啊，邓超离开自制剧演技就在线了,comment,1
187,说实话，看这部电影，我并没有所谓的情怀在里面，只是一名观众。影片开头人类对环境的污染，对生态的破坏，非常震撼！博物馆那段有点无聊，但后面慢慢铺开，渐入佳境。星爷把喜剧和环保融合在一起，利用导演和演员的号召力和影响力，唤起人们的环保意识，更容易引起大家的共鸣，这一点着实难能可贵！,comment,1
195,1分故事，2分剧情，1分启发，最后一分给星爷。,comment,1
197,"最近很多刷文大捧星爷为神, 说欠星爷一张电影票, 抱着这样的心态看电影很多人叹息最好的星爷已不在...我想说星爷本就不是神, 喜剧之王生活中低调木讷,是的, 剧情简单&#39;特效low&#39;无厘头这么几个套路,但依然给我感动,据说喜剧童话大师生活中多是悲观阴郁之人,可幸福的结局,星爷留给绝望中的希望, 永远有爱",comment,1
198,超哥现在走逗逼路线了，演技确实是有的，题材很新颖，被罗志祥笑尿了,comment,1
201,环保喜剧片，依然是星爷式无厘头风格，没有惊喜只有老梗。特效差、配音假、广告植入生硬，没有情怀只有尴尬，总体无功也无过。,comment,1
213,可以给7分。星爷的【无厘头】标签是做演员时候的星爷，作为导演，他本人还是有自己影像风格的，用成人童话来讲故事，证明星爷内心还是个孩子，而每个拥有童心的人也都会喜欢这部电影。搞笑成分并不是很多，罗志祥不错，有些地方过于煽情，主角转变的也太快了。其实我更喜欢张雨绮的霸气御姐范儿啊,comment,1
217,星爷力作，过年期间就去影院看过了，现在才来评论。整体主题是呼吁我们保护环境，这个主题是值得发扬的。而超哥的演技也棒棒哒，期待下一部周星驰电影,comment,1
220,星爷的电影就是瞬间可以将你拉进剧情，欢乐时跟着忍俊不禁，紧张时又一起绷紧了全身的弦。电影选角很成功，林允清纯，张雨绮美艳，本色出演的邓超真是帅啊！,comment,1
221,王全安导演是多么寂寞。,comment,1
228,其实还是不错的，在星爷导演作品中可以排在第三位了，列喜剧之王、功夫之后,comment,1
242,我喜欢：1.简洁有力不啰嗦，对环保题材简单粗暴的处理（不酱紫很容易陷入煽情or说教），2.cross-referencing，3.天真的创作者，没有别人的阴影，4.不刻意追求fresh的fresh，5.警察局那段太好笑，6.爱情故事讲得简单但是步步抓到要害，7.孩子气。星爷已拥有好导演应有的最根本的东西，期待下面的作品！,comment,1
245,整片海洋都是我的！那我也是你的喽？邓超苏一脸啊，星爷的童心，对喜剧节奏的掌控NB，几首配乐非常喜欢,comment,1
247,如果这片的导演是王晶，估计会好评一片。周星驰搞无厘头电影有什么不对，让大家过年笑一笑这不是他其他所有电影中所展现出来的吗？还不错，挺好笑的。最爱那一首《无敌》，回家就唱起来了。无敌是多么，多么寂寞~,comment,1
248,小故事 大道理！剧情一般，但宗旨特别好，保护环境 保护我们赖以生存的地球，义不容辞,comment,1
249,才发现张雨绮挺好看的，林允的演技还可以，但是表情太他妈狰狞了，看得我尴尬症都犯了，,comment,1
253,一个有趣的童话故事，周星驰还是挺有童心的，简单的剧情，也挺有周星驰无厘头风格的片子，没有我想象的难看，还不错,comment,1
254,《美人鱼》绝对不差，只是太简单了，令人不满足。不用捧成神，也不用踩到土里，因为周星驰即便再不堪，也比现在市面上绝大部分导演更有存在感。,comment,1
255,三星给邓的演技，一星给剧本，一星给张雨绮。 然而世间并无美人鱼。世间从来没有一个人能真正了解另一个人，盲目的相信他，为之献身也不后悔。这种感情，任你如何追寻，都是不存在的。就像世间既没有“如来神掌”，也没有“月光宝盒”。周星驰就像是替我们驻守在童年世界的人，他的核心永远不变。,comment,1
256,虽是习作，也能吊打其他五彩斑斓的烂喜剧了～～～童真的想象力，温暖得不行～,comment,1
267,超哥演喜剧还是蛮搞笑的，林允的美人鱼也很好看,comment,1
277,片子不错，三星半，不过总觉得不太适合大年初一看。特效和部分剧情过度不及西游降魔篇。,comment,1
280,"1.周星驰周星驰周星驰，这个调调挺不错的。
2.但感觉新时代演员就是不够范儿，有些惆怅。",comment,1
283,美人鱼是近年来很少见的好电影了，星爷真的为这部电影付出了太多，从剧情到演员再到配乐，都合我胃口，环保的立意让电影又提升了一个层次。邓超的善良，林允的单纯，张雨绮的狠毒，罗志祥的牺牲，在电影中都得到诠释。邓超是片中演技和颜值的担当，高票房不是没有道理,comment,1
291,故事狗血感情线生硬，不过我也没打算在这部戏剧悟出什么深刻的人生哲理，所以作为喜剧它是成功的，因为真的好好笑啊233333老梗是有的，但是这次冷饭炒的不错，起码比X饼侠里的老梗好笑2333,comment,1
299,久违的星爷喜剧，可以秒杀2015全年大陆喜剧片~吴亦凡好帅QAQ,comment,1
302,周星驰的电影里都会有一个代表真善美的女主 真是真心 善是善良 美是心灵美 至于容貌 不管美丑 一定会是纯情的寄托 星爷心中总有那一份纯真的情怀 邓超不愧是新一代的喜剧之王 故事情节简单 但简单中透着温暖 周星驰三个字不会骗人 是品质保证 以不俗的才情 说最世俗化的事 以最纯粹的心性 做最简单的事,comment,1
305,很有笑点的，作为喜剧片是成功的🤗,comment,1
309,敢于拍一部裹挟着环保主题的商业片的导演，在国内电影圈真的太过稀少。纯粹拍喜剧之于周星驰显得太过容易，必须要营造更有意义的故事框架。《美人鱼》的优势在于，它足够简单，环保+无厘头+想象力，这三节车厢统归作为车头的周星驰来拉动，有熟悉的味道和感动。张雨绮的嗓音很糟糕，与所有演员不搭。,comment,1
317,看第一遍觉得很新鲜，没啥感觉，看第二遍感触很深。林允外型气质很像美人鱼，邓超张雨绮演技超好，特别张雨绮够岀彩。最重要电影的主题很好保护环境。,comment,1
322,延续了周星驰一贯的作品主题，不够惊喜和新意，但故事整体合格，童心与纯爱梗、喜剧元素的堆积都是可以的~,comment,1
324,#美人鱼#今天去看了。主题充满希望，在正能量的前提下，搞笑。挺好。邓超适合演戏。不适合导演。林允可能是被看重青澀吧，張雨綺這顏值多贊，支持星爷。“我不放。”结尾还是蛮感动的。,comment,1
328,尽管梗还是那些老梗，我还是在影院里笑得很开心。无论周大爷怎么对自己的纯真表忠心，他擅长的还是喜剧。,comment,1
330,邓超的演技啊，还有张雨绮的声音。,comment,1
332,不是星爺粉，但得給星爺現在拍片的手法點個讚，從《西遊降魔篇》跟這部看來星爺內心應該偏愛暴力美學。雖然並非很新穎的題材，但一些細節處還是有星爺往昔的痕跡。談幾個小看法:羅志祥的演技有被低估；八九十年代經典港樂是永遠的情懷賣點；盧正雨未來應該會爆。,comment,1
337,情人节快乐.谢谢磊仔的花花.且不说我们欠周星驰多少张电影票，真的好看。喜剧版色戒.张雨绮表演到位.卢小鱼看的开心.3d效果好.再加上海洋.环保.童话.美人鱼.周氏经典演法.邵氏音乐.....对得起票钱！,comment,1
342,比起那些个只知道圈钱的大导演 周星驰至少还在用他的电影试图努力改变一下人类的行为 虽然微不足道  但还是要向周星驰的情怀致敬,comment,1
344,前面展览完全可以去掉不要，看得我尴尬症😅直犯，与主要剧情还丝毫无联系，老熟人打照面？完全可以把精力放在最后一部分，最后一部分赶得很急，剪的也有点支离破碎，再加上全片只有九十分钟，实在是有点说不过去。不过好在中间部分笑点很密集很棒，罗志祥很加分！（哦，尾声里吴亦凡那段也有点做作,comment,1
353,挺不错的，很周星驰。邓超演技真心不错，真的别去拍电影了，好好演就好，比文章好笑。罗志祥也很不错，够敬业。 剧情紧凑，把握情绪到位，依旧是每个小人物都有自己的个性和细节，赞一个。,comment,1
358,不要背着什么喜剧、环保的要求去看这部片子，你会发现其实排得还是很不错的。,comment,1
362,这个题材其实不好拍，但是星爷可以拍出七八分的水平实在不容易。是部包含很多想法的电影，喜剧、奇幻、爱情、动作都包含了，各个方面做的都很好。但是我不喜欢那些屎屁尿的笑话，还有除了反派以外，每个演员身上的星爷的影子。可能这些都是他的特色吧。值得一看。,comment,1
367,关于这部片子，最喜欢的是营销方式，尤其是上映前的。张雨绮的声音太奇怪。罗志祥比《西游降魔》里大大进步！林允挺让人惊喜。同意某影评人说的，“如果说《功夫》是10成功力，《西游降魔》大约8成，那《美人鱼》至多6成。“ 剧情有硬伤。3D是凑数的。因为周星驰骨子里的纯真，有几刻莫名感动。3.5分。,comment,1
368,虽说梗很老很俗还有点黄，但确实停不下来，作为一部普通的贺岁喜剧片真的不错了。本来奔着周星驰名气去的人恐怕会失望的，电影并没有达到预期中的要求，作为周星驰电影我只能给不及格！周星驰真的老了，只能算补票（情怀）钱的,comment,1
375,特效太糟了，美人鱼毫无美感，比起西游降魔篇差一点，不过剧情还是可以的，与功夫很类似。第一次在彝良体验电影院，锦城电影院，和谭美,comment,1
384,挺好看的。剧情也设计很好。就是可惜时间断了一些，结尾主人公怎么和美人鱼在 一起的没讲清楚。有些奇怪。如果能加30分钟左右讲煽情一些更好。,comment,1
387,3.5星吧。不知道怎么评价好，特效很糟糕，国语配音更糟糕，女主某些镜美，某些镜头就十分一般，张雨绮倒是够美够霸气，但这么个美又霸气的妹子为什么要一边嘲讽一边跟着邓超这个屌丝心的男人？我没明白，也没明白男女主怎么就相爱了。HE看的我也很尴尬。可能我还是更喜欢一生所爱求而不得吧,comment,1
388,说喜剧点太少笑料为无的你确定你真的看过这部电影不是来搞笑的？影片上映期间我去看过两次陪朋友都是高高兴兴，影院也是笑声不断，能给别人带来欢乐就是一部成功之作。,comment,1
389,星爷是懂喜剧内核的，有些桥段确实非常好笑，但可惜这部说教意味太过重，始终没有“我是一个演员”来的那么走心。另外 罗志祥和林允演技实在糟糕,comment,1
391,罗志祥的笑点比较多耶，他应该当演员,comment,1
396,为什么要当一部喜剧片去看待，明明用喜剧的方式在嘲笑无知愚蠢的人类！从某种意义上能够教育现在的儿童和成人。“无敌是多么寂寞”一方面说的是挺有钱已经失去良心的人；也同时是在说食物链顶端的人类太残忍。虽然有些桥段出现生硬，但是我认为是一部好电影。,comment,1
404,四星给星爷，另外张雨绮的演技和声音，我以前居然被安利她是个有演技的,comment,1
410,几个主演都不喜欢，情怀中参杂了几颗杂质，扣一星。没想到几个主演中演技最好的是罗志祥_(:3」∠)_,comment,1
426,环保主题拍成这样也算是不错了，特效如果更好会更加震撼，张雨绮声音分分钟出戏，没想到整部影片的包袱抖落在了星女郎和八哥身上，还是那个周星驰。,comment,1
435,多一分给导演,comment,1
436,小成本周氏喜剧的完美回归,comment,1
439,比《西游》好玩一些，小猪全程星爷附体，老港无厘头再现，剧情俗套，结尾仓促，低俗也纯情。,comment,1
449,再也没有屌丝逆袭，或者小人物成大英雄的传统套路，尽管走的还是萝莉与大叔的感情线，但《美人鱼》更像是周星驰写给地球的一封检讨书，连带着以非常独特的方式重重的扇了所有人一记大耳光，包括他自己。,comment,1
450,不客串自己电影的导演才是好导演。,comment,1
455,不错。唯一遗憾就是带爸妈去看的，我爸觉得无法接受，说什么乱七八糟的。电影很周星驰，特效也做得赞。周氏喜剧的梗都在，电影院也笑声不断，一场很赞的观影体验。,comment,1
457,纯粹的港片，但请忘掉喜剧这个关键词,comment,1
461,猴年第一部电影 猴猴看！女主正面像大s，侧面像舒淇 很特别，邓超演的真好，要啥有啥，张雨绮那身材…我一女的看都要流鼻血 今年贺岁档的良心，很完整的故事 寓教于乐，特别一提 吻戏好真挚！！邓超真是好演员，大屏幕看这种吻戏真是特别滴爽~~,comment,1
474,其实星爷的片子，翻来覆去，都在讲自己的故事，自己的内心。只要有一个人懂我。特效其实有点减分，总觉得透出山寨的气息。故事和笑点都还不错了，郑少秋可以给个好评吗？！！！不是很喜欢罗志祥也不喜欢肾虚公子，不过这次这个段延庆还不错。,comment,1
483,只能说我从来就对喜剧无感。,comment,1
486,即使周星驰没出现也是满满星味。爱情太单薄，人物超空虚。都是老梗，不过，我还是笑点低。纪念小飞侠看的第一场电影。,comment,1
491,其实没必要硬拍成喜剧了  想表达什么直接表达好了   这部电影的大部分笑点都很一般  定位高了受众窄  定位低了又被骂  总的来说还是不错的  比西游降魔好看  立意我很喜欢  打一星的人我想问问你们没看过煎饼虾和那什么天使么,comment,1
494,所以看电影还是很感性的事情，你在那里客观分析一堆节奏啊演技啊特效啊导演技巧啊故事推进啊，但我就吃周星驰这一套，咬我啊？挺好笑的啊，哪怕开头有点生硬，进入剧情了以后也挺感人的啊。纯爱也挺让人信服的啊，我觉得比什么《他是龙》令人信服得多。,comment,1
500,每一个导演，终其一生都在拍一部电影,comment,1
506,剧情是一条直线，简单粗暴。就理念和时不时的无厘头来说，还是不错~,comment,1
509,全是上个世纪老梗，说好笑的真的是捧臭脚了，并且还有撞梗，周星驰用了就是整合致敬，别人用了就是无耻抄袭，不就这意思么。立意很浅，特效也不行，不是没烧钱，应该是基本没怎么花钱。配音敷衍，口型经常对不上。涂掉周星驰作品几个字，基本上毫无亮点，极端点说，粗制滥造。赚大了这回。,comment,1
510,傻天真的三俗黑色童话，暴力屎尿屁应有尽有。依然是一个跟谁比的问题，但在春节档里面，肯定是最好的一部了。从《少林足球》开始那股挥之不去的“最早的童真、最初的梦想”加五毛特效，真的就是无敌了么……表示谨慎的怀疑。徐克作为龙套还有这么多台词镜头，估计是为《西游除妖篇》做准备吧……,comment,1
511,3.5。从《功夫》开始我就觉得周电影里藏着一种以喜剧形式出现的让人极度生理不适的恐惧悲剧色彩，无论什么题材如何商业化，这个带虐心港式哥特色彩的恐悲剧情绪贯穿了他导演的每一个喜剧。我觉着这就是法国人定义的”作者范儿”，在纯粹香港籍导演里周是第三个带作者范儿的导演。,comment,1
512,依旧，无厘头。把环保融入故事，却逃脱不了爱上敌人的老套路，特效还可以，主题曲很怀旧，玉器真心美，结局符合过年的要求。三星半+。,comment,1
513,喜剧这回彻底成外壳了，所以不用期待多好笑，内里其实偏向cult电影，直面弥漫在腐烂与血腥中的绝望，没想到是环保主题。渗透着周星驰在当下的自省，及知天命后的悲天悯人。但受商业所累，不及当初纯粹，编排、角色设计等存在问题。整体算可看吧。,comment,1
514,星爷已经不满足于拍喜剧了，他想做的是当年拍科幻的斯皮尔伯格，不过这在创作上不是什么不是进步，他骨子里还是充满了童真。,comment,1
515,星爷选角是很厉害，虽然女主演技不成熟，但那张脸很适合剧情。,comment,1
518,这部剧票房这么高应该因为是星爷的电影吧，里面很多细节都是以前老版周星驰电影的梗，对女主无感，邓超演喜剧有些用力过猛了，总之我觉得一般般,comment,1
519,人物很多，情节很曲折，看得出制作人员的用心，不错的电影，但是跟星爷的众多经典电影相比还是有差距的。,comment,1
520,3.7星。周星驰不是神。片子用了很多怀旧梗，比如射雕梗，咸鱼梗，旺财梗，歌舞梗，片子有《功夫》的味道。不过这种特效和《流星花园》一样的“霸道男爱上单纯女”的爱情故事会不会太土太牵强了？如果导演不是星爷会被喷死吧。环保的主题勉强过关，片中最美一幕就是那条星空鱼尾~结尾收好快~,comment,1
522,这部电影笑点多槽点也多就不一一细说，总体导演还是很用心的,comment,1
528,放在周星驰的导演喜剧作品里，刚好取个平均值，放在国内的喜剧作品里，高了好几个段位！,comment,1
529,看了蓝色海洋的传说就想到周星驰的美人鱼，当初是因为周星驰，所以才去看的，就是周的一贯作风，所以少了一些惊喜少了些创意，但了解了保护环境这个道理，邓超的演技也加了不少分，最后还满感动的。,comment,1
536,内容老套，表演浮夸，笑点尴尬…尽管毛病如此之多，但看到最后珊珊再次出现那一幕还是轻易地被感动得热泪盈眶，星爷又再一次做到了让我笑着流泪。从这几年星爷对演员和剧本的选择来看，离原先我所钟爱的趣味已经渐行渐远，但如果非要给中国电影票房加上一个纪录的话，我希望是，周星驰。,comment,1
537,一般般吧。剧情一般般，演员表演也一般般。张雨绮还挺惊艳的。,comment,1
543,剧情什么的还好吧，邓超有时候的搞笑让我有点尴尬，女主挺清纯的，吴亦凡好帅，虽然只是客串,comment,1
545,此片只看了三十分钟，已没有看的欲望，特效  道具很假。罗志祥的章鱼很可爱。,comment,1
546,剧情、演员、特技都不过关的周星驰作品,comment,1
547,新颖的背景、一般的故事、不错的演员，应该属于星爷的正常发挥,comment,1
553,食神里富豪和平民的恋爱故事在比党媒更生硬的环保宣传背景下又讲了一遍。而周星驰想象里的富豪可以视为神奇暴富后的平民（那些被讽刺和宽恕的粗俗），周星驰一直拍的就是小人物的故事。某种意义上，他是一个人民艺术家。,comment,1
554,剧情不错，呼吁大家保护生态，超哥正常发挥，林允演技有些稚嫩，不过毕竟第一次演戏可以理解。,comment,1
559,差点哭出来。哭点是周先生在导演黄金年龄却不得不用普通话创作，不得不创造点大场面。片中语言全面崩坏，只能靠配音扳回一城。他的市井之“丑”自成一格，却成为大制作里扎眼的芒刺。,comment,1
560,剧情还是可以的，主要是提倡环保的。中间也有些挺搞笑的片段，特别是小猪那个切自己的爪子影响很深。,comment,1
564,片中的所有笑点居然全是90年代老梗（林允刺杀是《东成西就》里的梁朝伟，烤章鱼是《大话西游》里的烧菩提老祖手掌），但效果居然还是比当代绝大多数国产喜剧要好，也不知道是周星驰的幸运还是中国观众的不幸。,comment,1
565,我这个人，搞笑只有一点点，其实很浪漫。每次看到老太太出场就想到喜剧之王，又想哭又想笑，所以有些东西还是只有周星驰能拍出来，把片子当格林童话看，便觉得一切都顺理成章喽。,comment,1
570,"不管梗是不是很老,主题是否是被用烂的人鱼,都不能掩盖电影里无处不在的笑点并且有几处是真让人捧腹.对于贺岁电影我们不就是图个乐呵吗?但问题就出在是周星驰的电影.他用了一个沉重的话题但在剧情里却轻描淡写地带过,而把着重点放在人鱼之爱上.综上这是一部好笑的贺岁剧但不是我想要的周星驰电影",comment,1
