id,label,attribute,attributeNum
130,非常轻松愉快的一部电影，演员颜值高，美的美，帅的帅，功夫打得漂亮，情节也搞笑，真正意义上的贺岁片，话说我觉得贺岁片就需要一群人嘻嘻哈哈的一起热热闹闹的，基于此，再加一星。不过，实话说，构架经不起任何推敲和认真，大家请随意。,comment,1
134,怎么说，三星有点少(毕竟大闹天竺都3星呢)，四星有点多。不过还是不错的。剧情与题目不相符。“瑜伽”但剧中并没有过多涉及到瑜伽。哲理性还是有的。但某些演员，演技尴尬了点。,comment,1
135,预期很高，又远超预期，几乎满场，非常值得在春节期间观看，喜剧效果很好，first time，ruok? 吓他一跳，哈哈。从冰底下到迪拜，再到印度，再到庙底下，真是打来打去好是热闹。里面的狮子，鬣狗，眼镜蛇非常有意思，在影院领略了一翻世界游。飞车那段真的很精彩，真是一个难得佳作，最后的舞蹈美翻了,comment,1
143,和家人一起去观影的，大人小孩都能看，毕竟大年初一，最后的结局部分与前面的剧情和严谨的状态有些不搭，但是，依旧认为是不错的影片。且，这影片有《神话》的影子。,comment,1
147,贺岁档一系列片子中感觉还是可以的，成龙的动作喜剧片已经自成一派了，冰川和印度神庙风景棒，笑点没控制住，最开始为了片尾魔性的印度舞去看的，虽然最后过渡略尴尬，也是难为成龙尬出了一段魔性舞。,comment,1
162,大过年的，朋友临时约看电影，到现场没得选，只能靠豆瓣评分排除了《西游》和韩寒，看来我没选错。中规中矩的成龙片，热热闹闹的，老年成龙还蛮可爱。对几个新演员的印象改观了。里面的反派印度老哥也是帅得可爱极了。,comment,1
165,典型的成龙式动作喜剧片，影院欢笑声不断，结尾还有惊喜。不足的是剧情薄弱，演技平平，内容和瑜伽毫不相干。成龙：我们疯起来连自己人都打，问你怕未。狼：妈的智障。,comment,1
170,不讲剧情或是逻辑，不说多少雷点或槽点，就冲带我妈进电影院看电影能放心选择看成龙，以及她确实全程没有打瞌睡来说，这个四星就给值了！合情合理的欢乐贺岁片！而且不管是不是因为全程陪我妈看的原因，居然看的还挺投入，尬点并不多，武打也挺精彩哒。最后莫名一段中国配乐的印度歌舞是在搞什么？,comment,1
175,不到一年，成龙连推的三部电影，《功夫瑜伽》甩了《绝地逃亡》、《铁道飞虎》十条街。还是成龙巅峰时期的导演搭档唐季礼靠谱，《功夫瑜伽》隐约有让人回想到《简单任务》+《飞鹰计划》的感觉。,comment,1
177,人畜无害，有利世界和美，利人剥离发展的好电影！！人与狼比赛打雪球，狼手不灵活，人赢了；骆驼口吐白沫还在一路狂飙；装备挺抢眼，张国立也亮了；满屏特效，离开了真人感，成龙翻行李车的动作不利索了；Jack我需要你，谁让你是中国最优秀的考古学家；教授，你把科研表现这么简单，还边搞研究边搞公主,comment,1
185,从《绝地逃亡》开始，成龙回到了功夫喜剧的路线。本片虽然内核是《神话2》，但没那么缠绵深情，欢乐一路相随。母其雅弥的老脸又假又肿又僵，偏偏还跟扮演二公主的演员经常同时出镜，都让人家都比没了。本片借鉴了印度神片的思路，迪拜追车末尾，印度小哥在翻车时能从车中飘然一跃，平稳落地，妙哉！,comment,1
196,剧情很简单，但就是好看。最近几年看过最好看的成龙喜剧，有打有笑，知足了。,comment,1
197,"成龙式喜剧,让我想起了快餐车",comment,1
199,63岁的成龙大哥在电影里继续他的功夫喜剧之旅，在功夫与喜剧的结合之路上，完全没有停下来的节奏，尝试用地域风情带出新鲜感。为提携新人，更为李治廷和张艺兴专门设计了一段动作戏！为了成龙不服输的精神和平衡黑子们的打分，五星！,comment,1
202,一家人一起看的，老爸特喜欢成龙。总体来说很不错，动作和特效很赞，总之很不错。就是语言翻译蜜汁尴尬了点,comment,1
209,剧情一般，中规中矩，谈不上逻辑严密也谈不上独特，典型的成龙式电影，这次唯一不同的是把最惊险的一段逃离土狼窝，交给了张艺兴和李治廷。然后，印度女星真的漂亮啊，身材一流，唯一有槽点的就是中文配音让人出戏。,comment,1
219,功夫喜剧，大过年感觉还不错。张艺兴好可爱。最好集体跳舞好喜庆。想去迪拜。,comment,1
223,"龙哥近期比较出色的电影，人物设定承接《神话》，故事走的寻宝路线，在冰岛的冰下探秘+迪拜的追车戏，以及紧凑的龙氏喜剧打斗让电影节奏不拖沓！冰岛+迪拜+印度的采景也很美，让电影增色不少；《神话》中”金喜善”画像的出现又是一个get点！
母其弥雅这身材电影中和现实中没差，都超赞！",comment,1
225,大哥的电影就如同年夜餐桌上的鸡鸭鱼肉，未必有多好吃，但有了这道菜，这年才过得踏实。面上是个寻宝的故事，内核却是在探讨“家国”问题。几位女演员都很养眼。结尾处挺严肃的点，竟跳起来了，真是无跳舞不印度啊。片头有彩蛋。,comment,1
233,剧情弱，美女不错,comment,1
237,剧情并不想说啥，结尾太奇特了，但那段飙车戏还不错，笑点也是有的，尺度老少皆宜，反正是比绝地强。李治廷这个物理专业毕业、音乐创作出道的人，居然一心想做个动作演员，居然动作戏还不错，成龙的功夫路线后继有人？张艺兴蛮可爱的，想起了极限挑战。另外想和印度小姐姐搞姬……,comment,1
244,这样的功夫喜剧才很成龙，虽然也有不足，但是却回到了那个人们熟知的那个成龙，只求大哥以后接片，别低于此片好么？,comment,1
254,合家欢看还蛮合适的 不过剧情……真没啥啊 成龙还是那个成龙,comment,1
256,合家欢就该看这种电影啊  没尴尬的亲热戏 没有谈情说爱 没有荤段子  很用心 的在打 在插入梗 有人批成龙吃老本  但还是希望他的喜剧套路不要变  上至七十下至七岁 都可以进电影院  如果不是最后的尬舞。。。。对比其他几部 简直想打五星,comment,1
262,成龙大哥的动作喜剧，蛮好的。,comment,1
263,卧槽，太好看了。各种玛莎拉蒂起飞，抢车宠物是狮子，迪拜街头狂飙、冰川太美。狮子的特效不要太好。哈哈哈哈哈哈哈哈太好看了。印度各种玩。成龙大哥就是品质保证啊。给印度人讲佛教，印度人也很头疼啊😂😂😂成龙的神话情话情怀，太好看了。,comment,1
271,大年初一上映，一家人过年去影院看喜剧是个不错的选择，成龙的搞笑功夫片多年积累的口碑，贺岁片还是首选。不过，3D电影看的头好痛啊,comment,1
278,美女很多，和战友一起看的，欢笑连连。要是我一个人看肯定觉得没意思，但是朋友们在一起看的感觉就不一样了。电影剧情虽然老套，但着实精彩。,comment,1
288,标准的成龙式动作喜剧，李治廷的打戏出人意料挺好，在迪拜的飙车戏某狮子贡献了全电影最搞笑的镜头O(∩_∩)O,comment,1
292,我问我妈打几分的时候，我妈说满分！我说认真的？我妈问什么意思？好吧。存在即合理。任何电影都有他的市场嘛，这一点我承认。对于像我这种阅片无数的人来说真的感觉烂梗无数，可是我妈却觉得新鲜。就我而言只有飙车那段看的还蛮爽的，其他时间都在听着我妈的笑声尴尬。张艺兴融入感还不错，适合喜剧,comment,1
300,剧情刷了大哥的下限，结尾怎么那么像春晚呢？风光美，狮子萌，领导和孩子看完相当happy，这个就值四星。,comment,1
312,动作 成龙 中国 印度 冰岛 喜剧,comment,1
320,陪朋友看的 果然大制作 让我见识了不同文化不同国家的人文风情 挺震撼的 但就是剧情略老套 笑点还是有的 印度公主穿她们的传统服装时真是太美了 ,comment,1
322,成龙老大哥还这么敬业真是佩服 喜剧就不将就演技了 不然都一般般 娱乐性的电影,comment,1
324,想了想比西游多给半颗星，因为我还是比较喜欢看人的打戏，不喜欢全由特效代劳。后面寻宝一段有点像寻龙诀，但结局真是囧囧有神得目瞪口呆了，印度演员时而英语时而蹩脚配音也略不适。还有个小插曲，李治廷出来的时候，我右边的观众在说咦蒲巴甲，基友左边的观众在说咦王力宏╮(╯_╰)╭,comment,1
325,这部片子比《绝地逃亡》好的不是一星半点，最起码是剧情上连贯多了，如果你图个乐呵，再图个刺激，这个片子足够了。另外，同期的《大闹天竺》真是烂到无可复加。,comment,1
326,成龙式喜剧，搞笑与打斗并重，影院观影感受很满足。,comment,1
330,过年看喜剧就对了，成龙的喜剧还是很棒的，影院上座率也挺高，大家看了都很开心。,comment,1
339,成龙式喜剧回归，神话般的剧情，可是玉漱姐姐在哪里？,comment,1
352,虽然剧情很薄弱，但打戏很好看啊！飙车那段里的狮子很有趣！成龙大哥一把年纪依旧这么拼，不愧拿到终身成就奖！最后片尾的歌舞很可爱！,comment,1
360,初一一早和爸妈去看的笑得非常开心啊，打遍全球，寻宝冒险，智斗反派，开跳广场舞，剧情又通俗好理解，而且还挺好笑。,comment,1
364,"20170202功夫瑜伽观后感
笑点很多，有些梗虽然老套，但延续了成龙喜剧的风格，我也确实一直在笑，但感觉自己不是很开心……",comment,1
365,好看，跟美丽的神话一样好看。功夫一样精彩，美女一样好看。还有飙车情结。开场的特效也很给力。好喜欢这类功夫片。能给8分以上。,comment,1
368,抱着试一试的心态进的电影院。女演员撞脸得厉害，个个大长腿大胸脯。剧情也较弱，无非是个寻宝考古，宣扬爱国主义情怀的故事。但好歹打的部分还是很抓眼球的，李治廷、张艺兴功夫也不错的样子。成龙的电影终于有了起死回生的迹象！,comment,1
389,陪父母去看的，他们表示好看满意。个人感觉除了开头，后面都还不错，最后的歌舞很意外。张艺兴略尴尬，几个女演员不错。,comment,1
391,过年看的，和家里人一起，张艺兴的呆萌搞笑，李治廷的打斗场景，还有成龙大哥的搞笑打斗，都很不错，故事很有连贯性，虽没有大片的质感，但演员都很到位，且贺岁本就是要给团圆的人们带来开心，快乐……而我们看的时候整场笑声不断，家人说很喜欢，挺搞笑的，所以怎么说也是好评……,comment,1
392,看成龙的功夫喜剧电影最不需要费脑细胞啦，《功夫瑜伽》有像《神话》致敬的意思在里面。我能说一定要坚持到最后看到彩蛋才算圆满嘛[哈哈]不过《铁道飞虎》就有点不三不四浪费笑梗，中间一度看不下去我还分几次才看完。,comment,1
394,带老妈看的，所以对剧情并不需要多好深，流畅开心就好,comment,1
397,飙车 寻宝  功夫喜剧 美女 帅哥  印度舞蹈 都有了，值得一嗨！,comment,1
404,文戏不能看，武戏不能停，幸好是成龙电影，都看武戏就值回票价了。捋对白的编剧该拖出去枪毙五分钟，差评基本上都是他搞出来的。动作指导盒饭要加鸡腿，春节期间最好的合家欢喜剧，比伏妖好一点，,comment,1
406,本来想给三分，多一分是给成龙的，功夫厉害不容易。剧情一般，最后的佛教点醒思想挺好。,comment,1
408,我觉得这电影很成龙，功夫加喜剧还有美女冒险，虽然都是妥妥的套路，但依然觉得这个剧情蛮好，至少不狗血，而且我看的是imax版，画面满精美的，看电影还顺带观光了迪拜和印度风情。,comment,1
412,4D看得我好晕好累…不过笑料还算可以 演员还算养眼 作为贺岁片蛮好的~,comment,1
422,龙式喜剧 难得好剧,comment,1
429,剧情简单易懂，有笑点，特效正常，反派也很可爱（主要还是脸好）成龙式幽默。撇开演员个人品德啦年轻时候怎么怎么样啦不说，只谈电影本身，是部老少皆宜适合春节看的片子。最后的印度广场舞是意料之外还算意料之中呢？蛮有意思。,comment,1
438,相比铁道飞虎一众鲜肉显然没好好调教，有出戏感。剧情似有流水账，不懂是不是要赶工初一注的水，感觉也只适合年欢庆的时候看一看（不似其他可翻回看的片子）开头的CG明显是年轻版成龙，感慨N年后只能看到这样的CJ。也是继12生肖后动作比较好的片了。迪拜印度跑车庙宇难得的国际感。多送一星给老家伙们,comment,1
442,适合阖家去看，张艺兴演技挺好啊，小鲜肉笑死我了，都是母狼，喜欢小鲜肉哈哈哈哈哈哈,comment,1
443,功夫喜剧，中印文化！,comment,1
444,前部分秀航拍秀科技秀特效不算太违和，动作戏份仿佛回到了当初龙叔巅峰的影子，虽然很多套路都用过了，依旧是龙叔的经典看点。剧情走得都是些老套路，一开头扯的那些一带一路真是太扯了，但是还好结局补了回来。最后的歌舞很有印度风格。影片只值3星，但论除了剧情外的制作，本片还算是挺不错的。,comment,1
454,和爸妈一起来看的，看的很欢乐。影片属于合家欢类型的，有惊险刺激有轻松搞笑。虽然是比较俗套的寻宝故事，但辗转冰岛、迪拜、印度三地拍摄展现了鲜明的地域风情，故事逻辑性也还是不错的，打戏饱满浑然，人物性格分明。最后说一句，如果你不知道怎么结束一部电影，那尬舞准没错。,comment,1
458,成龙的功夫喜剧果真值得期待，我真的好喜欢那只狮子……好大的藏獒！就是最后的结尾翻转的太生硬！总体是真的不错的！,comment,1
459,杰克……琼斯……也算是个梗吧……后面还挺好看的，成龙式的功夫喜剧，一个人撑起了整部戏，张艺兴认真地在搞笑。,comment,1
462,妈妈看得很开心，笑点真的很密集而且自然。飙车那一段虽然不是很燃，但是还是很精心动魄的。很敬佩成龙的敬业精神，打得很过瘾。最后的广场舞有点儿雷人。不过剧情还是有缺陷，但是妈妈说是良心之作，我举双手赞成。,comment,1
469,最近三部成龙电影都去电影院看了，这部最好。其实期待值挺低，尤其开头上来一段五毛动画特效。然而，接下来的冰川美景，迪拜飞车都让人肾上腺素飙升。重逢印度公主那刻，简直美翻。最后夺宝那段差点意思，结尾又找回了场子。美女身材一流，大哥带队跳舞也足够欢乐，大年初一看这片，心情都好了起来,comment,1
470,不要因为一个名字错过了一个好片，整个场次从头到尾都在笑就是好的贺岁喜剧。成龙还是那个成龙，就是起名不大行啊……看成龙这么大岁数还在荧幕上打来打去好心酸😂然后就是那个吊在藤蔓上的哥们到底下没下来啊😂好在意,comment,1
473,片子本身三星不能更多，文戏一如既往的尴尬，全体演员文戏都很尴尬，或许和剪辑、剧本有关。都说本片烂尾，确实结尾哈哈哈哈。。。大概是成龙大哥的童心吧，中式印度歌舞片也是难得一见哈哈哈哈哈。。。武戏可以给五星！一如既往的成龙式精彩！！！所有演员的武戏都很精彩！！是记忆中的成龙式电影！！,comment,1
479,成龙又展现了一部他自己风格的动作喜剧电影，动作、搞笑、风光、寻宝，还有俊男美女，该有的元素都具备，这样一部合家欢的电影看起来轻松喜悦。对于喜欢他的影迷来讲，这就是一部非常合格的作品。,comment,1
482,真有点要走 神话 的 套路，没想到最后的歌都是神话，但是剧情比神话差很多,comment,1
484,应该是神话2吧，剧情是接神话的，有一幅金喜善的画,comment,1
489,男演员演技普遍在线，打戏的打得好看，搞笑的好笑。女演员身材和容貌都非常好（女主角无论身材还是脸蛋都非常完美呀！女助理身材好但是脸好僵硬，像整容的一样），但是演技普遍不好。结局有点突兀。尬舞来得太突然了。总体来讲这是一部合格的适合全家一起去看的贺岁片。,comment,1
492,景色挺美，可以当旅游宣传片看；车的广告做得挺好，就是投资及时长那么大的广告片好浪费；美女很养眼，成龙的功夫喜剧情怀可以加一星。,comment,1
505,摘掉我的粉丝滤镜摸着我的良心说，这电影还挺适合春节看的，至少带父母去看她们都很开心，扣一心因为剧情。,comment,1
506,内心只有2分，剩下的1分加在：国内18线女演员把印度美女衬托的无比美丽；成龙打的还是很好玩，而且经典套路我还是能笑出来；张艺兴和张国立是真萌不是假萌；喜欢看印度歌舞片的我觉得最后的舞和印度大魔王还挺好看！剧情什么的就不要深究了，就是图个开心~ ,comment,1
508,两星半，剧情平庸，转折生硬，强行功夫，强行瑜伽，强行大团圆，强行一带一路，一场下来手机刷穿，淘宝多下了三个单,comment,1
509,成龙药丸三部曲第三粒已服用完毕，服后无不良反应，忌高冷，装逼者慎服，小鲜肉演技生猛不宜冷食，易引起肠胃不适，此方过年过节少量吞服具有提神醒脑，一言不合就跳舞等功效。,comment,1
510,勉强三星，春节档里矮子里面拔高个，看得出服装和场景都经过了精心设计，依旧是走的动作喜剧套路，新警察故事之后成龙已经在这条路上越走越远。场面欢乐归欢乐，依旧还是些老梗旧梗，即使是擅长的打斗戏也乏善可陈，新意太少。多一星致敬成龙大哥的奥斯卡，求赶紧回归正剧吧，远离春节档这一是非之地。,comment,1
512,一带一路命题作文，台词都说了：“没想到你竟然有这么高的政治觉悟！”成龙电影终究还是动作和风光引人入胜，一到文戏就尴尬了。印度男女主角颜值爆表，李治廷还可以，一脸硅胶的女一号就比较违和了…演员语种多可以理解，但也不能大部分口型都对不上而且同样两个人中英文来回换吧。神话强行植入,comment,1
517,即使中印合拍，加入高科技元素，但还是熟悉的配方，还是熟悉的功夫喜剧。只是和之前的《神话》毛病一样一样(竟然还有《神话》的彩蛋)，离开了市井气息十足的香港，难免假大空与尴尬。结尾突然拉着反派跳舞，直接让电影“原形毕露”——我们就是不死人不见血的合家欢贺岁电影，过年嘛，无非图个喜庆,comment,1
520,功夫部分还不错，成龙风格明显。但剧情方面也太惨不忍睹了……大概也是受制于时间，反正很多情节的逻辑性都被抛弃了，就是“此刻需要这样就这样往下编吧”的感觉，在这方面我倒觉得成龙之前的电影还比这好点……打三星一星给励志的成龙叔叔……,comment,1
521,这部电影只能说还行吧  打戏力度不够，能打的老了，年轻的不能打，而且这部电影剧情一般，但作为一部春节电影，能让观众开心就好。,comment,1
525,狮子演技担当。,comment,1
527,《神话》续篇，影片开始不久那个金喜善画像就几乎直白地告诉观众此片和《神话》的关系了，两部片子串起来（虽然剧情毫无衔接），可以清晰地看到走的是《印第安纳琼斯》的路线，还有点《国家宝藏》的意思。影片完成度高，典型的成龙功夫喜剧，还有豪车飙车以及养眼中印美女，比预期好。,comment,1
530,配音尴尬、多余。剧情不必较真，毕竟是闹哄哄的贺岁片，但张艺兴和母其弥雅的戏份是投资方强迫加进去的吧？印度女主是最大看点。片尾的舞虽远不及印度影片，但也挺欢乐的。不明白片名里为什么有瑜伽二字。,comment,1
534,最后中印演员们齐舞简直欢乐。喜欢女助教的流苏上衣。李治廷也不错。家长比较容易接受，过年看的几部，麻麻貌似最喜欢这个。,comment,1
535,觉得成龙很像阿汤哥。黑点与敬业并存。还是喜欢他的动作喜剧，漂亮的招式&amp;看上去又贵又傻缺“高大上”设定。时代变了精神境界也变了要平衡的方面也多了。但仍很有娱乐精神。走肢体动作的喜剧路线就胜在更容易跨文化跨时代被接受吧,comment,1
537,这部电影里的演员真的没有丝毫演技可言，去迪拜之前的部分无聊到我都要睡着了，好在后半部分还不错。张艺兴虽说演技不行，但他确实撑起了整部电影的笑点。,comment,1
547,三星半。《十二生肖》风格，成龙式功夫喜剧，讲历史文化，用高科技探宝，打斗，飙车，挺乐和。比《大闹天竺》好看，《大闹》太闹腾了，用力过猛。,comment,1
549,20170328感觉被剪了很多。剧情还没神话好。,comment,1
553,成龙和唐季礼的再度合作，动作戏特别出彩，甚至让人产生“这才是成龙”的感觉，金喜善的画卷时倍感惊喜，而且成龙依然饰演考古学家杰克，故事亦发生在印度，勾起了《神话》的情怀。唐季礼还是懂成龙，他清楚如何设计每一场动作戏，并加入合适的喜剧元素，迪拜飙车的戏好看，李治廷的身手很出彩。,comment,1
554,1、前半部分又臭又长又尴尬，整片故事下来有点强词夺理，人物出场基本全靠强塞。2、张艺兴简直……3、小姐姐们还是挺漂亮的，嗯嗯。4、学啥不好学人印度电影之一言不合就跳舞。5、跳舞也就算了，最后剧组工作人员里面那个蓝色衣服的小哥！对就是你，简直是大混子！6、因为伏魔多加一分，摊手。,comment,1
558,比铁道飞虎和绝地逃亡要好看点，有几处场面拍的好看的，剧情什么的没什么看的，还有就是好多豪车美景还有美女啊,comment,1
560,迪拜段很好。张国立好搞笑。以及直到最后我还在想曾志伟去哪儿了。剧情逻辑什么的还是算了，免得闹心,comment,1
565,春节档票房最高，但是真算不上实至名归。特效不及西游，诚意不如天竺，不过撞毁了那么多豪车，成本想必不低，票房高点也可以理解，别让投资人赔钱才是关键。,comment,1
567,5.6最适合过年的合家欢电影，槽点：为啥做3D！？！？剧情智障，打斗戏看到最后审美疲劳只想玩手机，女助教是哪个片商塞进来的，戏份和印度女主差不多了。优点：迪拜的飙车戏和狮子，张国立的客串，印度歌舞，张艺兴救李治廷的动物世界。最后，张艺兴戏份都没女助教多你他妈尴尬个毛线。,comment,1
578,乐呵一下就行了。片子有些情节不合逻辑，特效痕迹明显。剧本如果好好打磨一下，还是可以的。,comment,1
581,成龙合家欢，没太多新意，还有有诸多为了喜剧效果不合常理的点，算了，笑笑就好,comment,1
582,里面的成龙打戏还不错，剧情不能太在意。,comment,1
588,如魔王所说 果然要买悍马！超耐撞|･ω･｀)/反派好萌啊…最后放弃挣扎/个人感觉印度集市的戏最佳/看阿三跳舞背景音乐却是中文歌好不习惯啊哈哈哈！！违和感好强233以及果然印度演员跳起来自然多了，看成龙他们跳就有点尬舞😂/和爸爸看 他说好看 我觉得还是略僵硬…标准成龙式打戏当怀旧,comment,1
590,宝莱坞广场舞是有多带感？人年纪大了果然都喜欢广场舞这项运动。文物应该上交给国家！讲政治，正三观，弘扬核心价值观。不论剧情硬伤，到底这部电影还是带给我一个多小时欢乐的。张国立承包了不少笑点，印度美女真是养眼！,comment,1
599,把棍棒喜剧上交给国家。,comment,1
601,17-影-08 《功夫瑜伽》片头那段是CG动画，片尾回归阿三风格，简直辣眼睛。抛开剧情不谈，各种美女大长腿，豪车赛骆驼，各种养眼睛。唐导《神话》的梗是过不去了，片尾突然唱两句神话歌词，我直接蒙了[捂脸]。给三星★★★算贺岁档唯一能看的吧。,comment,1
605,成龙真的好适合这种类型片，大格局、国际范儿、轻喜剧、要冒险，还带着强烈的民族荣誉，不要太计较女主一会儿中一会儿英的表达，剧情尚算说得通，就是片尾强势插入的贺年舞蹈有点突兀，功夫和瑜伽的结合还不够。,comment,1
613,分明是《神话》的续集嘛，但这种冒险加耍宝的模式比前者的狗血悲剧要好看很多，但总的来说亮点不多，聊胜于无，毕竟成龙的年龄摆在那儿，已不可能像以往那样搞动作了，几个女星挺漂亮的，身材也让人羡慕，但这种聚会式的群星串场最后也没几个人真让人记住，就贺岁档来说，这种简单的喜剧起码比烂片要好,comment,1
614,有点回归以前的功夫喜剧了。不过依然是主旋律跟着组织走啊………………,comment,1
616,典型成龙式异国动作喜剧片。还有什么比这更适合合家欢吗？,comment,1
618,两星半，张艺兴的演技好尴尬。印度反派大叔经常看到，全程厚外套可惜了好身材。,comment,1
628,[星星][星星][星星]，周星驰万年不变的配乐与台词，成龙万年不变的杂耍与功夫，同样是吃老本，言语已不能让人满足而动作带来的观赏性仍旧保留。与其说是神话2，不如说成中国版国家宝藏2，两部电影的反派都是出奇的高尚。开头CG还可以，但大量特效代替实拍就有些砸招牌 ,comment,1
631,虽然剧情和最后的舞蹈一样尬，但一些成龙式的打斗还行,comment,1
636,大年初一跑电影院看的…众多烂片中选了这一部…恩…很多情节都让人觉得好尴尬啊……张艺兴这是演技倒退了吗？演二月红的时候没这么挫啊？,comment,1
639,剧情很粗糙，主题很正面，配音略尴尬。只有打斗场面是好看的，虽然都是成龙的老梗，但依然可以会心一笑。ps其实西游的水准在此片之上。,comment,1
642,《神话》的升级版。比《盗墓笔记》要好不少。人物塑造远不如《寻龙诀》。最恶心的是“唐季礼作品”字幕前后打的时间都很长，导演你有多自恋？,comment,1
643,不咋地，剧情很水，纯粹为了娱乐，搞笑也是老套路，这是一部比较适合15岁以下的人观看的电影。印度的男女颜值都很高，被惊艳到的感觉。片中强行提到“一带一路”我醉了，成龙实在是人精。,comment,1
653,比想象中的好看很多！而且特效也不错……感觉现在电影的特效进步不少,comment,1
656,虽然剧情很套路，结局很懵逼，但在迪拜飙车还有印度文化元素的还是有那么点味道的，适合全家老小笑哈哈,comment,1
658,飙车戏能好好拍吗 少点特效多点真实。ps演员和非演员的差别真的很大,comment,1
662,中印合拍的夺宝冒险片，一路下来美景，跑车，沙滩，美女，帅哥一应俱全，较为完整的弥补了成龙大叔的老态。导演在打斗过程中处处安排成龙老年教授进行廉颇老矣的自嘲，反而包装成了一位笑点满满的幽默可爱大叔。冰洞戏，狮子戏和集市戏是亮点，结尾的反派显得太儿戏了。瑕不掩瑜，不错的合家欢贺岁片。,comment,1
664,成龙功夫喜剧和宝莱坞歌舞的结合，没新意，没笑点，但是即使是这样在贺岁片里仍属中上水平，可怕。。。,comment,1
