id,label,attribute,attributeNum
64,从妈妈张开手喊着“我宝”去接人那瞬间开始，哭到停不下来。你以为自己已经很爱很爱妈妈了，想尽办法让她开心，其实她更爱更爱你，她包容你、守护你，甚至下辈子也舍不得让你当妈妈。笑点有，泪点足，反转到位，其实剧情的反转就是感情的反转，因此带来的触动是极大的。除了陈赫这个角色以及这条感情线略鸡肋，其他我觉得都很好。真诚永远是最打动人的，这部电影真的很用心、很真诚。【8.2】,comment,1
68,电影的所有呈现，打四分其实就可以了，但是多出来一星要给到女导演视角下的女性主题，完全没有让人有任何不适（拉踩隔壁某探3）。没有刻意制造的笑点更没有刻意制造的哭点，一切都是很自然的发生了然后触动观众，这很难得。好喜欢贾玲，有谁会不喜欢贾玲呢。,comment,1
70,女性导演还是会更细腻一些，结局并没有刻意要所谓的“圆满”，贾玲第一次导戏非常成功啊👍,comment,1
71,看哪，贾晓玲考上了艺校，打铁娘子队赢得了新的搪瓷杯，王琴靠自己的努力过上了更好的日子，而李焕英，她得到了一次重返青春的机会，真好。这些女孩都有光明的未来，而这也就是中国电影需要更多女性视角的原因。（理性角度来看，这部电影自带的一些争议以及很多稚嫩的处理手法，确实不应该拿到五星。但是揉揉自己哭肿了的眼睛，我确实没办法公正的打分。一颗心都捧出来给观众看了，这不叫技巧性煽情，而叫真诚。）每位演员的表现都让这个剧本变得更加熠熠生辉（包括热评里觉得多余的一些角色的演员），而这部电影也证明了，不用一些带有性别倾向的梗（无贬低之意），也能让人发自内心地笑出来。最后表白结尾的文字：每个母亲，都曾经是少女。而在母亲这个身份之前，请不要忘记她是一个独立的人。,comment,1
74,这是这几年看到的国产影片中，从头到尾让人感觉最舒服的，这应该和导演及编剧是以贾玲为中心的女性团体有关系，在脱离了男性凝视，在不用女性当工具人的电影中，女演员的魅力被无限放大，不知道男观众如何想，但是作为女观众完全感受到了，那种仿佛闪着光的被超放大的魅力，把李焕英不只是作为母亲，更多作为一个飒利的女性的角色呈现在观众面前。,comment,1
78,"太意外了，意外的好看！影片喜剧成分的编织就不多说了，这本来就是贾玲的强项专长，不过在剧情的伏笔和安排上，却让人看到了真诚的真情，真挚的真实。
影片取材的灵感来自于贾玲和母亲李焕英的真实故事，贾玲正是为了怀念因为去世的母亲，才有了做这电影的冲动，结尾的处理真的让人破防，这是一部不能剧透的电影，推荐去影院感受那种笑中带泪的氛围，相信能唤起大家的家庭共鸣，尤其是带着父母去看，效果倍佳。
贾玲作为一位新人导演，这次成绩单交得真的棒！",comment,1
79,有时候不需要太深的立意，故事流畅，人物真诚就很足够了,comment,1
87,《你好，李焕英》是一部好电影，好就好在不可复制。它的戏剧结构和那些穿越作品都是不一样的。穿越作品或者是与过去的自己和解（《夏洛特烦恼》），或者是与过去的父母和解（《乘风破浪》）。《你好，李焕英》的特殊之处在于，女主穿越过去时就带着要帮年轻的李焕英完成心愿、让年轻的李焕英更开心的目的。换句话说，它在带着观众用主角视角完成着他人的故事，戏剧压力事实上来自主角在试图解决他人的困境，甚至做出了主角巨大的自我牺牲。李焕英是导演兼主演的贾玲现实中的母亲，情绪和信念是不需要表演就能达成的。换了一个导演和演员来做，一定会有大量的戏剧调整，但它也许反而不能真正打动人，因为情绪不够真。所以《你好，李焕英》是一部好电影，当一个导演敢于把最真实的情绪掏出来时，电影就不可复制了。它好就好在不可复制。,comment,1
92,"玲啊，真好，真好啊。

妈妈飞扑过去接住女儿时喊出地那句：“我宝！”直接让我在电影院把眼泪流进了衬衣。
真诚的编导才能换取观众的真心，打动观众的故事才能称得上好故事。中国喜剧能拥有这样一群创作者实在是非常幸运。",comment,1
94,女导演太棒了，喜剧并不是一定要黄段子！！前面合家欢喜剧尬点很少，后面猝不及防的高潮呜呜呜呜呜呜，世上只有妈妈好。,comment,1
97,要说贾玲才华横溢那肯定是没有的，这部电影也确实像一个大型小品。但是以近年的喜剧片横向比较，至少这部基本没有那些低俗笑话。虽然离高级幽默还有距离，但足以为同行表率。在悲剧内核里嵌入喜剧是本片成功的重要前提，而这悲剧不仅在于对主角的同情而更多是共情，就再给影片增加了后劲。结尾显得长而直白的煽情是减分项，我想说导演不要太低估观众，最好的表达方式不一定要说出来，让悲剧在喜剧性之下涌动可能更好。,comment,1
99,很温暖。导演能力一般，但感情无比真挚。我几乎觉得这并不是在演戏，而是完全打开式的在分享自己。看到贾玲在电影里失控般哭泣，我无法不流泪，热泪盈眶。,comment,1
100,前面100分钟笑点密集，笑得人仰马翻，后面从贾玲奔跑那里没忍住看哭了，全片没有拉垮的演员，满分好评。,comment,1
115,上映前评价不好，我就觉得就当爆米花搞笑剧图一乐吧。看到一半觉得这绝对算搞笑剧里的一流作品。看到最后，我错了我全错了，这一流喜剧啊，好笑但又戳泪点，而且这泪点真的不是一哭即完。还有片尾那些话让我回顾起剧情更难受了，说贾玲靠妈赚钱的能消停会儿不？,comment,1
121,"其实如果从电影的角度来说，五星是肯定不到的，四星顶多吧。但从整部电影的情感来说的话，真的太真挚了。我相信贾玲一定是把那个充满了遗憾的自己刀剐了千百遍，抚慰了千万遍，把见母亲最后一面的一幕想象了无数遍，才能产出如此真诚的一部电影

当然，导演水平挺普通的，艺术性也基本没有，但真的就胜在了真诚，嗯。

确实很好哭，也挺好笑的（但有些笑点还是比较冗杂）",comment,1
134,比预想中好太多。架构铺排疏密有致；节奏把握也特别棒，结尾戛然而止好评！既没有脱离现实，迁就春节档给happy ending，也没因悲剧结尾，而脱离全片氛围。看过贾玲几次采访，她都提到母亲的骤然离世对她是过不去的坎儿。这里头有女儿对母亲来不及说出口的爱，也有想为这人生巨大遗憾做些什么，好为这段母女之情画下一个标点以慰母亲与自己。从知道她要拍这部电影后，我就有这种感觉。影片上映，作品不俗，我们虽不相识，但我由衷为她高兴。无论从故事本身还是商业角度来说，影片的表现都非常优秀。悲剧内核，喜剧做皮很容易生硬做作滥情，但贾玲和团队非常完美避开了大部分此类国产类型片很难逃过的大坑。也很正常，这就应该是现在国内顶尖喜剧团队之一应有的水平。搞笑太自然，水到渠成。真心希望这样自然流畅的喜剧片多一点再多一点！,comment,1
140,小斐边喊着“我的宝儿”边双手张开朝着贾玲奔去那一幕哭得我可大声了……女性导演镜头下下的女性都好美啊。,comment,1
142,笑点密集，女导演和女演员证明了喜剧不低俗也可以很有趣。真情动人，明知命运结局已定还要义无反顾地奔赴，可能这就是妈妈的爱。,comment,1
160,在赢得大众上，质朴的情感永远是第一位的，创作者尊重自己才能赢得观众，赢的多少就看你与多少人契合。从电影层面，于己不满足价值观上的单一和情绪的过于满溢，但谁受得了母亲拿票又下车。还要夸的一点是演员表演好，张小斐好，大家都从小品出发，但离电影还是挺近的。陈赫沈腾特别适合九十年代复古风。,comment,1
164,贾玲是动了真感情了，感人毫不费力，蕴含了80后对自己50后父母辈的歉意，感激以及遗憾，还有对80年代的怀念。笑点，泪点转化节奏很好。表演和情节上，也许感情更克制一些会更好，但是谁又能苛求在自己母亲面前克制住感情呢？非常出色的喜剧影片。,comment,1
165,"是我近几年看到过的最好的喜剧电影之一，看到导演是贾玲的时候震撼了一下，前面的笑点很密集，有很多谐音梗。后面更是直击我内心，没有近年喜剧电影结尾必备的尴尬强行煽情，但是后半段的时候真的很好哭，眼泪完全停不下来。后面的反转很自然，一点都不僵硬！从姐妹情一下子就升华了，有空一定会二刷的。
“天要下雨娘要嫁人”这句话挺讨厌的，但是在这里面配上那个BGM真的很催人泪下。
",comment,1
166,了解了贾玲的过去效果更佳。泪点在于妈妈其实明知道这一切但是依然不改初心，依然以甘之如饴的态度迎向命运、从始至终都在陪伴和配合女儿。希望以后能有更多优秀女导演的作品，也希望男导演能明白搞笑并不总是和油腻与恶俗梗有关。,comment,1
170,每一帧都写满了真诚。绝大部分笑料停留在春晚级别，基础的预期违背以及偶尔的body shame和屎尿屁，最高级的算是二人转舞台的沉默，沾了点时代性差异和人文气息。我最喜欢的包袱是王小利宋晓峰的内部梗。整体观感如友邻言，看情感力量的冲击是否大到让你主动忽略诸多作为一部电影的不合理。恐怕是我到了一事无成、对家庭愧疚的年纪了，太容易对这种反馈亲情的作品共情，那句“我的记忆里我妈妈就是中年妇女的样子”一出来直接给我整破防了。btw，贾玲的导演之路就止于此是最好的选择，毕竟这种老天爷给的题材不会有第二个了,comment,1
171,果然女性导演的镜头下才最懂得如何刻画好女性角色！！我太喜欢沈腾了 腾叔一出场我就想笑哈哈哈 张小斐真的好适合拍电影！！！电影里的音乐配的也很不错！唯一让我觉得有点尴尬的是后面贾玲一直在哭嚎 持续的时间太长 ！但还是很值得票价～推荐,comment,1
174,"高级，从影视的任何一个角度评价都很高级，镜头运用高级，从黑白润色到色彩渐褪将年代和人物的代入感应用的非常自然。两处伏笔应用很高级，前后反转突如其来的切中每个为儿女的“我”心中担心会来不及的愿望。结尾也很舒服，拉回现实的结局引发思考。演技也很棒很多时候让人感觉贾玲面向的并不是小斐而是她内心的遗憾。年代应用也很贴切，文艺汇演拉出了那时的社会情境有些黑色幽默。节奏很棒，两小时度过的非常充实，很多场景在上一秒泪水打转下一秒欢笑度过。
很难不夸的一部电影作品，有着儿女的心愿，更有为母的满足，最后引用一句台词觉得很意义。
雨下的大就分不清哪是雨水，哪是泪水。",comment,1
175,电影有时候很神奇，真诚比技巧重要。观众往往能因为真诚而选择性忽略导演匮乏的技巧，剧作上的漏洞，甚至人物上的仓促和单薄。,comment,1
176,太碎了，一些喜剧情节倒是可以接受，毕竟是春节档。但是从发现到反转那段，明明几个镜头就能表现的事硬塞了一堆回忆，过度消耗观众感情，削弱了反转应有的冲击感，有些失败。,comment,1
181,口罩哭湿了，今年春节档最出人意料的黑马。贾玲的异军突起在商业逻辑之中，但她没有滥用这次表达资源，以女性视角入局之后，终于扭转常年被开心麻花以刻板印象垄断的喜剧电影市场，足以和大鹏一道让所有专业导演自惭形秽。当叙事回避了《回到未来》的穿越铁律，甚至完全背反了它的故事核时，《李焕英》就放弃了科幻的规律，拥抱情感的浪潮。当徐峥在《囧妈》里只肯用一点笔墨去理解母亲，贾玲却利用《夏洛特烦恼》的机会来让母亲高兴。当她诚挚地剖开内心最隐秘和柔软的地方，释放出的力量丝毫不输于《妈妈和七天的时间》，只不过是两种抵达的路径——克制并非唯一的美德，我们反而要思考：是什么让一个喜剧人在镜头面前近乎宣泄地展览自己的眼泪？电影的悲剧内核是毋庸置疑的，借助结尾的巨大反转，它让自己摆脱了消费陷阱，实现了对母亲的顶礼与奉献。,comment,1
190,不敢相信这是贾玲拍的，前半段令人昏昏欲睡，但在小玲发现李焕英给自己缝动物时剧情开始推向高潮，在这个节点推翻了观众对之前剧情的所有预设，并不是女儿回到过去成就妈妈，而是妈妈为女儿书写最后一封家书。整部电影也是贾玲对母亲的纪念。,comment,1
194,剧本很聪明，圆得也很巧妙，几乎找不到这个类型以往存在的问题。一是怀旧年代戏不塑料的美术，没有美化修饰那个年代的物质匮乏。这个故事从头到尾和贫富有关，是想要过上好日子的念头驱动；二是人物选择上，女主是遵从自己内心去选择了自己喜欢的。完成了一部女性题材应该有的尊重和关怀。以前的院线片看不到，因为女导演太少了，有这个意识但能把电影拍给全国人看的女导演也太少了；三是这个故事设定，穿越过去弥补遗憾的模式塞进任何一个类型里都好看，它很容易找准情感点。但不是每次类型都匹配对细节，放弃科幻细节是最聪明的一步；四是在煽情之余巧思依然在线，结尾那辆破车紧紧回扣开头的要出人头地，非常好的反成功学反类型。哪怕导演本人现实里早就出人头地但结尾这一笔的价值取向，你可以是个普通人，感受到了来自导演的一种平视视角的尊重。,comment,1
203,没办法理智的给这部片子打分。跟成熟的导演比起来，还是有很多地方有些稚嫩，许多角色的演技也略有瑕疵，但一切都瑕不掩瑜，感情的处理绝对满分，感受到的那份亲情已经溢出到屏幕外面了。感觉贾导是个内心极其浪漫且温柔的人，用一部电影不仅缅怀了自己的母亲，还温暖了每一个善良观众的心。或者说，贾导深情的给自己的母亲创作了一部电影，同时也让每一个观众因此受益。,comment,1
205,感觉是三星，但市场上太缺女导演和女性视角的作品了，鼓励一下,comment,1
208,挺好。就是因为怕后面哭太惨，前半段一直保持防御姿态，没怎么敢笑。结果后面还是哭成狗……现在的喜剧对我太不友好了……,comment,1
209,靠，傻逼了!把9：25开场的李焕英看成10：25。唐探结束就换厅，纳闷就错过1分钟，怎么情感情绪就完全不明白了。煽情高潮我还以为是贾玲作为新人导演的实验手段，把尾声挪中段，没想到真是结局啊！估计不会再看一次，那么为了对只看了不到一半的导演处女作保持善意和片面公平，四星吧,comment,1
214,"《你好，李焕英》看完了，哭是肯定的，剧本也确实不够好。可想说说在故事里看到的一个题目，就是如果我们长大后发现没有变成小时候所期望的人中龙凤，还能不能让母亲高兴了。我想电影最后也给出了答案，时光倒流，李焕英仍然会义无反顾地选择爱情，选择能逗她开心的男人而非厂长的儿子，也不会生出那个考上UCLA导演系月收入八万的女儿。

在物质匮乏的80年代，人心是明亮的，大家活在激情岁月里，时代的滤镜充满希望，国家日新月异，家庭日新月异。80年代的母亲能工巧匠，在手头有限的物料里，给孩子最好的生活，连破洞的裤子都能缝补出花样。
既然母亲能在匮乏中让孩子快乐，为什么平凡的我们非得等到拥有什么才去回报，让妈快乐是很具体的很眼前的事情，不要让它变成遗憾。
妈妈，我爱你，爱你的青春，也爱你的白发。谢谢你给我补裤子。",comment,1
223,我是很少给国产喜剧打高分的。老实讲里面的笑料也有很多不太高级的元素，但就算屎尿屁少了那些油腻男导演的猥琐视角感觉都变得淳朴了。贾玲30多了演高中生确实也没什么说服力，但她说起母亲那种包含爱意的感情可以弥补其他不足。张小斐的表现也很出乎意料，那几个她的好姐妹也都很可爱。贾玲一直是个脚踏实地的姑娘，希望以后在导演的路上能越走越远，就是别再找陈赫这种男演员来膈应人了。最后再推荐一下大家在春节假期带妈妈一起来看。我和我妈看完走出电影院，两个人拿纸巾擦着眼泪鼻涕，还假装没事一样商量去哪儿吃饭。这就是最真实的母女了。,comment,1
227,这是一部缅怀母亲的电影，它用喜剧的方式讲述了一个平凡却又感人至深的故事。贾玲为此不惜使用了穿越的方式，让观众更加感同身受于李焕英的性格和成长经历。但这也是一次冒险之举：一来因为穿越题材的影视作品屡见不鲜，已有近乎泛滥之势；二来作为一名初出茅庐的导演，贾玲能否独立驾驭一部商业电影也都是未知数。但她却交出了一份令人满意的答卷，她设置了一次出人意料的反转，把先前留下的伏笔全填完了，人物性格也都说通了，让观众顿时有一种拍大腿般的惊喜。这个反转可谓画龙点睛，不但让全片格局更上一层楼，还把李焕英和贾晓玲之间感人至深的母女情做了一次堪比“跳楼机”般的高度拔升。让电影院里猝不及防的观众，就这样哭成了泪人。,comment,1
230,导演拍这部电影的那份真诚，就是这电影最大的闪光点,comment,1
237,好笑，好哭，哪家的妈妈又不是这样呢？影院里到处啜泣声。珍惜当下，多去关心自己的妈妈吧。几年前看过《你好，李焕英》原版小品，这次拍成电影，重写剧本，重塑人物，贾玲还身兼主演和导演。沈腾的国民喜剧号召力不在话下，张小斐美丽中的亦庄亦谐也有口碑，片子在人物和故事上面，最大程度保留了小品的精髓，母女成闺蜜，我为母亲做红娘，回到过去取暖这个通俗易懂的故事，完成度挺高，过去不可逆转，未来不可更改，由亲情这个母题穿针引线，在热闹、逗乐之间也有凝视，最后的转折自然贴心，可能会让很多人热泪盈眶。,comment,1
241,真的是大惊喜啊！影片的喜剧部分其实就非常讨巧，像是近几年麻花的笑点与贾玲春晚小品笑点的结合和集中展现，虽然较为零碎和耍嘴皮子，但是因为密度之大所以并没有影响观感。在故事上则非常令人惊喜，我本以为会是那种套路的穿越题材，但当最后展开抒情时才惊叹于影片的野心，故事的编排绝对比近几年国内的主流喜剧要强。但是影片最为难得的是情感的真挚，没有去用廉价的笔触去强行换取观众的眼泪，而且贾玲把自己真真切切的对于母亲的感情融入到影片中去展现，像是纪录更想是抒怀，这一点就让影片的抒情很高级。这应该是一部我个人认为近几年国内最好的主流喜剧片了。,comment,1
243,片子最动人的还是贯穿始终的来自创作者内心的真情，那些爱与悲伤都如此真切可感。所以即便在大设定并不新鲜的情况下，影片的真情依然让人感动，不觉得俗套。电影中还是有不少小品式的处理的，但大都比较顺畅，不会觉得刻意。把私人记忆转化成电影故事是一件既幸福又痛苦的事情。幸福在于，自己的记忆可以在电影中重现、扩展和封存。但自己那些曾经的遗憾和悲伤，如今重拾起来会有着自我剖析般的痛苦。这部电影作为贾玲的导演处女作，是一次比较成功的私人记忆到电影的转化，这其实还挺让人羡慕的。恭喜了。,comment,1
255,"上映之前我也想大多数人一样对这部作品以及导演贾玲充满了不信任，但贾玲很快就用成片表示自己和岳云鹏，郭德纲，小沈阳他们不一样。
一开场是十分狗血的车祸加穿越，并且在玩文字游戏，段子，场景也很单一让我以为是在看舞台剧。
但后面逐渐佳境，节奏也逐渐开始变得明了，笑点穿插的非常密集，并且恰到好处。各种反套路的情节也比较惊喜，尤其是结尾部分更是将整个故事的主旨推翻并拔高，有了自己的深度。
《李焕英》并不是一部简单粗暴的纯喜剧，而是一部悲喜剧。贾玲在悲与喜之间找到了非常好的平衡，用密集的笑点和反套路的情节带动整个片子的节奏和气氛，又在结尾给观众狠狠一刀，主题自然的便流露出来。",comment,1
258,这个电影的商业喜剧形式与情感内核有强烈的分裂不兼容感。贾玲对她母亲一生的愧疚，不甘，意难平太过于浓郁真实，导致完全无法走向商业喜剧所追求的那种合家欢正能量结局。而正是在这种持续到影片最后一秒的，强烈的，痛苦的，无法消解的所谓“负能量”，几乎让所有对女性广泛的生存现状怀有不满的女性观众产生了无法遏制的共情，因此也有了超越甚至批判其俗套外壳的女权主义潜力。这种潜力主要体现在两点：1. 因为无法以正能量收尾，这部电影在各种烂梗铺垫之后仍无法将母亲的牺牲简化地歌颂为理所当然的伟大。“她的人生本可以更好”，这样的意难平永远是为女性生存权益抗争的起点。2. 电影难得的构建了一个从“女性内卷”到“女性联盟”的清晰反转。能让母亲的人生变得更好的永远不是“赢过其他女性”，反而是女性之间的情感联结。,comment,1
259,贾玲演高中生好可爱啊，沈腾演的官二代也挺可爱的，是那种有冲突但没有坏人的温情喜剧。主线看哭。,comment,1
264,结尾反转的时候，发现好的演技 好的剧本 真的可以骗到观众，明明有那么多蛛丝马迹，但是 英子 带着光芒的女性 把观众统统吸引了。 我妈妈也很喜欢，她觉得不做作，不为了让人笑而笑 哭而哭。,comment,1
273,3.7星。完成度颇高的导演处女作。1.贾玲打破了内地喜剧演员的导演处女作必扑街的魔咒。2.每个演员都展现了自己的喜剧实力，包括路人缘散尽的陈赫，好笑真诚不油腻，自带观众缘的沈腾浑身是戏。3.“打我们有记忆起，妈妈就是中年妇女的样子”这句非常抓人，击中观众心坎。4.笑点密集煽情适中节奏顺畅，最后的反转收割一波眼泪，这是贾玲送给妈妈最好的礼物。5.哪个妈妈科普下，9斤8两的新生儿大概是什么概念？6.有一句关于1和0的台词出现，全场响起一片女性观众的笑声，这是腐女的盛世。7.从演员阵容你就看得出，贾玲人缘挺好的。,comment,1
278,喜欢开始的时候，张江背着贾玲跑，背景由黑到彩，还有一家三口看日出的时候。在母女二人喝酒的时候，笑着演出悲情，在最后的高潮反转，令人太惊喜了，“你怎么就知道走老路不幸福呢？”张小斐的演技给了我很大的期待，笑着演完全场，想和家里人一起再看一次。    补个后评：在网上看到的，我理解孩子爱妈妈的心，但是我做不到像妈妈一样爱孩子，我最爱的还是自己。,comment,1
280,走出影院泪流满面，没想到让我哭得最凶的居然是春节档唯一的喜剧片。整部电影情感起伏非常强烈，笑点与泪点齐飞，尤其比较感性的观众，根本招架不住影片结尾那个堪称催泪绝杀的反转情节。这也是为什么这部电影绝对绝对不能剧透，因为毫无防备的情感爆点力量才最强大，前半段笑得有多狠，后半段哭得就有多凶。《你好，李焕英》优秀得完全不像一部非科班出身导演的处女作，贾玲用自己对母亲李焕英的一腔真情，泣写了这样一首献给天下母亲的赞歌。它精准地击中了中国观众的情感点，描绘出了一代人心中独有的八十年代，更打动了人人都有的母亲情结。别的不说，春节档如果带家人一起来电影院，这部电影绝对是最合适的选择。,comment,1
289,"7.0/10
同《夏洛特烦恼》互为优劣，若论喜剧感和年代元素的运用，《夏》是比《李》强很多的，对比之下，后者反而显得生硬稚嫩，甚至与主线脱节。可前者的成功，更多来源于数百场话剧的敲敲打打，是对得起价钱的商品，却也只是商品。而本片赢就赢在情感真挚上了，看得出贾玲并没有照搬原作小品取巧，而是很用心地串起母亲生前事迹，就连广受好评的《依兰爱情故事》都没用，足以看出贾玲铁了心想做的只是精神改编。另外本片还有两个高明之处：一是真正学会了用反转作戏，让煽情段落与剧情推进紧密联系，而不是简单粗暴去挠你哭点；二来电影感很强，几处视听小创意属实惊艳，剧组里应该有不错的人才吧。
另外感慨一点，李焕英这名字现在真的家喻户晓了，贾玲让妈妈活在了千万人的心中。整个大华语区这么幸运的母亲，除了她，也就只有叶惠美了吧。",comment,1
293,今年春节档最好看电影，笑点真的很密集而且不是那种是尿屁段子，全场基本都在大笑中度过的，剧情不复杂但是最后给人带来的感动就像前面的笑声一样，能在这样一部真正有笑有泪的电影看到真诚。张小斐演得真好，贾玲第一次当导演能导出这么高好的片子真的很厉害，用心又真诚,comment,1
296,看完不得不再提起周杰伦的高光作品：双人穿越+反转剧情 再度证明单线时空旅行是最能让人共情的 / 当然破绽也很多 尤其不克制煽情 很希望结尾停在张小斐刚穿越落地时的回眸 / 但作为贺岁档且贾导非科班出生 能拍到这种程度也算很真情实感了,comment,1
297,是很多导演一辈子也没法用学院派或旁逸斜出的技法与才情堆砌出的一部电影。挺俄罗斯文学的。我们心中都沉睡着浪费妈妈一生时光的愧疚，不配感，和很难言说的侥幸。耶稣是神化的圣子，而玛利亚却是近在咫尺的普普通通的母亲。,comment,1
305,就，为什么伟大的妈妈一定要在下雪天走路回去，小学作文用烂掉的梗啊。多一星支持女性导演。,comment,1
312,这完全不像是第一次拍电影能拍出来的作品，太让人惊喜了，年代感很足，代入感很强，细节考究，最重要的是这些跟剧情非常搭配，完美的跟剧情融合在一起，情绪渲染饱满，竟然一点都不尴尬，一点都不尴尬，竟然一点都不尴尬！,comment,1
313,为贾玲成为中国票房最高女导演以及瘦成一道闪电出力。导演处女作真的是掏心掏肺了，最后哭湿口罩完全没错，谁知我妈最后却犯困快睡着了…作为导演的起点略高，不知还会继续导演之路否？,comment,1
318,很成熟的包袱频出的喜剧电影，贾玲的处女作很成功！此外摘一句傅首尔的影评：时光倒流毫无意义，因为那些至关重要的决定，重来一次，也还是会那么选。,comment,1
326,全程边哭边笑，女性导演的视角真的太细腻太能引起共情了,comment,1
331,贾玲放了真感情进去，但导演技术还是稚嫩的，看到了不少影片的影子。还好是沈腾救了场，那个角色他演起来观众也还买账，但凡换个人演，就垮掉了。,comment,1
333,最后10分钟这劲儿可真大，周围都是擦眼泪的；小段落节奏有一点点问题，几乎可忽略不计；沈腾的表演克制了许多，刚刚好；太有诚意了，纪念自己的母亲、新人导演处女作，我不听我要给满分,comment,1
341,"小品变得电影，母亲题材。
一看沈腾贾玲他们都在，第一反应就是喜剧，但总体真的不错，喜剧+煽情同时存在，切换得当。
剧情也是不错的，穿越的真真假假当中，突出主题",comment,1
344,前面一直都在想这片为什么有8.3，后面二十分钟明白了。母女关系讲完一层表面的弥补亏欠，还能再反过来讲一次亏欠不可能弥补，这个不新但是挺有效的。真诚最动人，贾玲每一滴眼泪都是发自肺腑。希望女导演们能更类型、更完整地表达情感。,comment,1
